# time [s],deformation [mm]
473,-9.170
474,-9.171
475,-9.172
476,-9.173
477,-9.173
478,-9.174
479,-9.175
480,-9.176
481,-9.177
482,-9.178
483,-9.179
484,-9.180
485,-9.180
486,-9.181
487,-9.182
488,-9.183
489,-9.184
490,-9.184
491,-9.185
492,-9.186
493,-9.187
494,-9.188
495,-9.189
496,-9.190
497,-9.190
498,-9.191
499,-9.192
500,-9.193
501,-9.194
502,-9.195
503,-9.196
504,-9.197
505,-9.197
506,-9.198
507,-9.199
508,-9.200
509,-9.201
510,-9.202
511,-9.203
512,-9.203
513,-9.204
514,-9.205
515,-9.206
516,-9.207
517,-9.207
518,-9.208
519,-9.209
520,-9.210
521,-9.211
522,-9.212
523,-9.213
524,-9.213
525,-9.214
526,-9.215
527,-9.216
528,-9.216
529,-9.217
530,-9.218
531,-9.219
532,-9.220
533,-9.220
534,-9.221
535,-9.222
536,-9.223
537,-9.224
538,-9.224
539,-9.225
540,-9.226
541,-9.227
542,-9.228
543,-9.229
544,-9.230
545,-9.230
546,-9.231
547,-9.232
548,-9.233
549,-9.234
550,-9.234
551,-9.235
552,-9.236
553,-9.237
554,-9.238
555,-9.238
556,-9.239
557,-9.240
558,-9.241
559,-9.241
560,-9.242
561,-9.243
562,-9.244
563,-9.245
564,-9.245
565,-9.246
566,-9.247
567,-9.248
568,-9.248
569,-9.249
570,-9.250
571,-9.251
572,-9.251
573,-9.252
574,-9.253
575,-9.254
576,-9.255
577,-9.255
578,-9.256
579,-9.257
580,-9.257
581,-9.258
582,-9.259
583,-9.260
584,-9.261
585,-9.262
586,-9.262
587,-9.263
588,-9.264
589,-9.265
590,-9.265
591,-9.266
592,-9.267
593,-9.268
594,-9.268
595,-9.269
596,-9.270
597,-9.271
598,-9.271
599,-9.272
600,-9.273
601,-9.273
602,-9.274
603,-9.275
604,-9.276
605,-9.277
606,-9.277
607,-9.278
608,-9.279
609,-9.279
610,-9.280
611,-9.281
612,-9.281
613,-9.282
614,-9.283
615,-9.284
616,-9.284
617,-9.285
618,-9.286
619,-9.286
620,-9.287
621,-9.288
622,-9.289
623,-9.289
624,-9.290
625,-9.291
626,-9.292
627,-9.293
628,-9.293
629,-9.294
630,-9.295
631,-9.295
632,-9.296
633,-9.297
634,-9.298
635,-9.298
636,-9.299
637,-9.300
638,-9.301
639,-9.301
640,-9.302
641,-9.303
642,-9.303
643,-9.304
644,-9.305
645,-9.305
646,-9.306
647,-9.307
648,-9.307
649,-9.308
650,-9.309
651,-9.310
652,-9.310
653,-9.311
654,-9.311
655,-9.312
656,-9.313
657,-9.313
658,-9.314
659,-9.315
660,-9.316
661,-9.316
662,-9.317
663,-9.318
664,-9.319
665,-9.319
666,-9.320
667,-9.321
668,-9.321
669,-9.322
670,-9.323
671,-9.323
672,-9.324
673,-9.325
674,-9.326
675,-9.326
676,-9.327
677,-9.328
678,-9.328
679,-9.329
680,-9.330
681,-9.330
682,-9.331
683,-9.332
684,-9.332
685,-9.333
686,-9.334
687,-9.335
688,-9.335
689,-9.336
690,-9.336
691,-9.337
692,-9.338
693,-9.338
694,-9.339
695,-9.340
696,-9.341
697,-9.341
698,-9.342
699,-9.342
700,-9.343
701,-9.344
702,-9.344
703,-9.345
704,-9.345
705,-9.346
706,-9.347
707,-9.347
708,-9.348
709,-9.349
710,-9.349
711,-9.350
712,-9.351
713,-9.351
714,-9.352
715,-9.353
716,-9.353
717,-9.354
718,-9.355
719,-9.355
720,-9.356
721,-9.357
722,-9.358
723,-9.358
724,-9.359
725,-9.359
726,-9.360
727,-9.361
728,-9.361
729,-9.362
730,-9.363
731,-9.363
732,-9.364
733,-9.365
734,-9.365
735,-9.366
736,-9.367
737,-9.367
738,-9.368
739,-9.368
740,-9.369
741,-9.370
742,-9.370
743,-9.371
744,-9.372
745,-9.372
746,-9.373
747,-9.374
748,-9.374
749,-9.375
750,-9.375
751,-9.376
752,-9.376
753,-9.377
754,-9.378
755,-9.378
756,-9.379
757,-9.380
758,-9.380
759,-9.381
760,-9.382
761,-9.382
762,-9.383
763,-9.383
764,-9.384
765,-9.385
766,-9.385
767,-9.386
768,-9.387
769,-9.387
770,-9.388
771,-9.389
772,-9.389
773,-9.390
774,-9.390
775,-9.391
776,-9.392
777,-9.392
778,-9.393
779,-9.393
780,-9.394
781,-9.395
782,-9.395
783,-9.396
784,-9.397
785,-9.397
786,-9.398
787,-9.398
788,-9.399
789,-9.399
790,-9.400
791,-9.401
792,-9.401
793,-9.402
794,-9.402
795,-9.403
796,-9.404
797,-9.404
798,-9.405
799,-9.405
800,-9.406
801,-9.407
802,-9.407
803,-9.408
804,-9.408
805,-9.409
806,-9.409
807,-9.410
808,-9.410
809,-9.411
810,-9.412
811,-9.412
812,-9.413
813,-9.413
814,-9.414
815,-9.415
816,-9.415
817,-9.416
818,-9.416
819,-9.417
820,-9.417
821,-9.418
822,-9.419
823,-9.419
824,-9.420
825,-9.421
826,-9.421
827,-9.422
828,-9.422
829,-9.423
830,-9.423
831,-9.424
832,-9.425
833,-9.425
834,-9.426
835,-9.426
836,-9.427
837,-9.427
838,-9.428
839,-9.429
840,-9.429
841,-9.430
842,-9.430
843,-9.431
844,-9.431
845,-9.432
846,-9.432
847,-9.433
848,-9.434
849,-9.434
850,-9.435
851,-9.435
852,-9.436
853,-9.437
854,-9.437
855,-9.438
856,-9.438
857,-9.439
858,-9.439
859,-9.440
860,-9.440
861,-9.441
862,-9.441
863,-9.442
864,-9.442
865,-9.443
866,-9.443
867,-9.444
868,-9.445
869,-9.445
870,-9.446
871,-9.446
872,-9.447
873,-9.447
874,-9.448
875,-9.448
876,-9.449
877,-9.450
878,-9.450
879,-9.451
880,-9.451
881,-9.452
882,-9.452
883,-9.453
884,-9.453
885,-9.454
886,-9.455
887,-9.455
888,-9.456
889,-9.456
890,-9.457
891,-9.457
892,-9.458
893,-9.458
894,-9.459
895,-9.459
896,-9.460
897,-9.461
898,-9.461
899,-9.462
900,-9.462
901,-9.463
902,-9.463
903,-9.464
904,-9.464
905,-9.465
906,-9.465
907,-9.466
908,-9.466
909,-9.467
910,-9.467
911,-9.468
912,-9.468
913,-9.469
914,-9.469
915,-9.470
916,-9.470
917,-9.471
918,-9.471
919,-9.472
920,-9.472
921,-9.473
922,-9.473
923,-9.474
924,-9.474
925,-9.475
926,-9.475
927,-9.476
928,-9.477
929,-9.477
930,-9.477
931,-9.478
932,-9.478
933,-9.479
934,-9.479
935,-9.480
936,-9.480
937,-9.481
938,-9.481
939,-9.482
940,-9.483
941,-9.483
942,-9.484
943,-9.484
944,-9.485
945,-9.485
946,-9.486
947,-9.486
948,-9.487
949,-9.487
950,-9.488
951,-9.488
952,-9.489
953,-9.489
954,-9.490
955,-9.490
956,-9.491
957,-9.491
958,-9.492
959,-9.493
960,-9.493
961,-9.494
962,-9.494
963,-9.494
964,-9.495
965,-9.495
966,-9.496
967,-9.496
968,-9.497
969,-9.497
970,-9.498
971,-9.498
972,-9.499
973,-9.499
974,-9.500
975,-9.500
976,-9.501
977,-9.501
978,-9.502
979,-9.502
980,-9.503
981,-9.503
982,-9.504
983,-9.504
984,-9.504
985,-9.505
986,-9.505
987,-9.506
988,-9.506
989,-9.507
990,-9.507
991,-9.508
992,-9.508
993,-9.509
994,-9.509
995,-9.510
996,-9.510
997,-9.511
998,-9.511
999,-9.512
1000,-9.512
1001,-9.512
1002,-9.513
1003,-9.513
1004,-9.514
1005,-9.514
1006,-9.515
1007,-9.515
1008,-9.516
1009,-9.516
1010,-9.517
1011,-9.517
1012,-9.518
1013,-9.518
1014,-9.519
1015,-9.519
1016,-9.520
1017,-9.520
1018,-9.521
1019,-9.521
1020,-9.522
1021,-9.522
1022,-9.522
1023,-9.523
1024,-9.523
1025,-9.524
1026,-9.525
1027,-9.525
1028,-9.525
1029,-9.526
1030,-9.526
1031,-9.527
1032,-9.527
1033,-9.527
1034,-9.528
1035,-9.529
1036,-9.529
1037,-9.529
1038,-9.530
1039,-9.530
1040,-9.531
1041,-9.531
1042,-9.532
1043,-9.532
1044,-9.533
1045,-9.533
1046,-9.533
1047,-9.534
1048,-9.534
1049,-9.535
1050,-9.535
1051,-9.535
1052,-9.536
1053,-9.536
1054,-9.537
1055,-9.537
1056,-9.538
1057,-9.538
1058,-9.538
1059,-9.539
1060,-9.539
1061,-9.540
1062,-9.540
1063,-9.541
1064,-9.541
1065,-9.542
1066,-9.542
1067,-9.543
1068,-9.543
1069,-9.543
1070,-9.544
1071,-9.544
1072,-9.545
1073,-9.545
1074,-9.546
1075,-9.546
1076,-9.547
1077,-9.547
1078,-9.547
1079,-9.548
1080,-9.549
1081,-9.549
1082,-9.549
1083,-9.550
1084,-9.550
1085,-9.551
1086,-9.551
1087,-9.551
1088,-9.552
1089,-9.552
1090,-9.553
1091,-9.553
1092,-9.554
1093,-9.554
1094,-9.555
1095,-9.555
1096,-9.556
1097,-9.556
1098,-9.556
1099,-9.557
1100,-9.557
1101,-9.558
1102,-9.558
1103,-9.559
1104,-9.559
1105,-9.559
1106,-9.560
1107,-9.560
1108,-9.561
1109,-9.561
1110,-9.561
1111,-9.562
1112,-9.562
1113,-9.563
1114,-9.563
1115,-9.563
1116,-9.564
1117,-9.564
1118,-9.565
1119,-9.565
1120,-9.566
1121,-9.566
1122,-9.566
1123,-9.567
1124,-9.567
1125,-9.568
1126,-9.568
1127,-9.568
1128,-9.569
1129,-9.569
1130,-9.569
1131,-9.570
1132,-9.570
1133,-9.571
1134,-9.571
1135,-9.572
1136,-9.572
1137,-9.573
1138,-9.573
1139,-9.573
1140,-9.574
1141,-9.574
1142,-9.575
1143,-9.575
1144,-9.575
1145,-9.576
1146,-9.576
1147,-9.576
1148,-9.577
1149,-9.577
1150,-9.578
1151,-9.578
1152,-9.579
1153,-9.579
1154,-9.580
1155,-9.580
1156,-9.581
1157,-9.581
1158,-9.581
1159,-9.582
1160,-9.582
1161,-9.583
1162,-9.583
1163,-9.583
1164,-9.584
1165,-9.584
1166,-9.584
1167,-9.585
1168,-9.585
1169,-9.586
1170,-9.586
1171,-9.586
1172,-9.587
1173,-9.587
1174,-9.588
1175,-9.588
1176,-9.589
1177,-9.589
1178,-9.589
1179,-9.590
1180,-9.590
1181,-9.591
1182,-9.591
1183,-9.591
1184,-9.592
1185,-9.592
1186,-9.592
1187,-9.593
1188,-9.593
1189,-9.594
1190,-9.594
1191,-9.594
1192,-9.595
1193,-9.595
1194,-9.596
1195,-9.596
1196,-9.596
1197,-9.597
1198,-9.597
1199,-9.598
1200,-9.598
1201,-9.598
1202,-9.599
1203,-9.599
1204,-9.599
1205,-9.600
1206,-9.600
1207,-9.600
1208,-9.601
1209,-9.601
1210,-9.601
1211,-9.602
1212,-9.602
1213,-9.603
1214,-9.603
1215,-9.603
1216,-9.604
1217,-9.604
1218,-9.605
1219,-9.605
1220,-9.605
1221,-9.606
1222,-9.606
1223,-9.606
1224,-9.607
1225,-9.607
1226,-9.608
1227,-9.608
1228,-9.608
1229,-9.609
1230,-9.609
1231,-9.609
1232,-9.610
1233,-9.610
1234,-9.611
1235,-9.611
1236,-9.611
1237,-9.612
1238,-9.612
1239,-9.613
1240,-9.613
1241,-9.613
1242,-9.614
1243,-9.614
1244,-9.615
1245,-9.615
1246,-9.615
1247,-9.616
1248,-9.616
1249,-9.616
1250,-9.617
1251,-9.617
1252,-9.617
1253,-9.618
1254,-9.618
1255,-9.619
1256,-9.619
1257,-9.619
1258,-9.620
1259,-9.620
1260,-9.621
1261,-9.621
1262,-9.621
1263,-9.622
1264,-9.622
1265,-9.622
1266,-9.623
1267,-9.623
1268,-9.623
1269,-9.624
1270,-9.624
1271,-9.624
1272,-9.625
1273,-9.625
1274,-9.625
1275,-9.626
1276,-9.626
1277,-9.626
1278,-9.627
1279,-9.627
1280,-9.628
1281,-9.628
1282,-9.628
1283,-9.629
1284,-9.629
1285,-9.629
1286,-9.630
1287,-9.630
1288,-9.630
1289,-9.631
1290,-9.631
1291,-9.631
1292,-9.632
1293,-9.632
1294,-9.632
1295,-9.633
1296,-9.633
1297,-9.633
1298,-9.634
1299,-9.634
1300,-9.634
1301,-9.635
1302,-9.635
1303,-9.636
1304,-9.636
1305,-9.636
1306,-9.637
1307,-9.637
1308,-9.637
1309,-9.638
1310,-9.638
1311,-9.638
1312,-9.639
1313,-9.639
1314,-9.639
1315,-9.640
1316,-9.640
1317,-9.640
1318,-9.641
1319,-9.641
1320,-9.641
1321,-9.642
1322,-9.642
1323,-9.643
1324,-9.643
1325,-9.643
1326,-9.644
1327,-9.644
1328,-9.644
1329,-9.645
1330,-9.645
1331,-9.645
1332,-9.646
1333,-9.646
1334,-9.646
1335,-9.647
1336,-9.647
1337,-9.647
1338,-9.648
1339,-9.648
1340,-9.648
1341,-9.649
1342,-9.649
1343,-9.649
1344,-9.650
1345,-9.650
1346,-9.650
1347,-9.651
1348,-9.651
1349,-9.652
1350,-9.652
1351,-9.652
1352,-9.653
1353,-9.653
1354,-9.653
1355,-9.654
1356,-9.654
1357,-9.654
1358,-9.655
1359,-9.655
1360,-9.655
1361,-9.655
1362,-9.656
1363,-9.656
1364,-9.656
1365,-9.657
1366,-9.657
1367,-9.657
1368,-9.658
1369,-9.658
1370,-9.658
1371,-9.659
1372,-9.659
1373,-9.659
1374,-9.660
1375,-9.660
1376,-9.660
1377,-9.661
1378,-9.661
1379,-9.661
1380,-9.662
1381,-9.662
1382,-9.662
1383,-9.663
1384,-9.663
1385,-9.663
1386,-9.663
1387,-9.664
1388,-9.664
1389,-9.664
1390,-9.665
1391,-9.665
1392,-9.665
1393,-9.665
1394,-9.666
1395,-9.666
1396,-9.666
1397,-9.667
1398,-9.667
1399,-9.668
1400,-9.668
1401,-9.668
1402,-9.669
1403,-9.669
1404,-9.669
1405,-9.669
1406,-9.670
1407,-9.670
1408,-9.670
1409,-9.671
1410,-9.671
1411,-9.671
1412,-9.672
1413,-9.672
1414,-9.672
1415,-9.672
1416,-9.673
1417,-9.673
1418,-9.673
1419,-9.674
1420,-9.674
1421,-9.674
1422,-9.675
1423,-9.675
1424,-9.675
1425,-9.676
1426,-9.676
1427,-9.677
1428,-9.677
1429,-9.677
1430,-9.677
1431,-9.678
1432,-9.678
1433,-9.678
1434,-9.679
1435,-9.679
1436,-9.679
1437,-9.680
1438,-9.680
1439,-9.680
1440,-9.680
1441,-9.681
1442,-9.681
1443,-9.681
1444,-9.682
1445,-9.682
1446,-9.682
1447,-9.683
1448,-9.683
1449,-9.683
1450,-9.684
1451,-9.684
1452,-9.684
1453,-9.684
1454,-9.685
1455,-9.685
1456,-9.685
1457,-9.686
1458,-9.686
1459,-9.686
1460,-9.687
1461,-9.687
1462,-9.687
1463,-9.687
1464,-9.688
1465,-9.688
1466,-9.688
1467,-9.689
1468,-9.689
1469,-9.689
1470,-9.689
1471,-9.690
1472,-9.690
1473,-9.690
1474,-9.691
1475,-9.691
1476,-9.691
1477,-9.692
1478,-9.692
1479,-9.692
1480,-9.693
1481,-9.693
1482,-9.693
1483,-9.693
1484,-9.694
1485,-9.694
1486,-9.694
1487,-9.694
1488,-9.695
1489,-9.695
1490,-9.695
1491,-9.695
1492,-9.696
1493,-9.696
1494,-9.696
1495,-9.697
1496,-9.697
1497,-9.697
1498,-9.697
1499,-9.698
1500,-9.698
1501,-9.698
1502,-9.699
1503,-9.699
1504,-9.699
1505,-9.699
1506,-9.700
1507,-9.700
1508,-9.700
1509,-9.701
1510,-9.701
1511,-9.701
1512,-9.701
1513,-9.702
1514,-9.702
1515,-9.702
1516,-9.703
1517,-9.703
1518,-9.703
1519,-9.703
1520,-9.704
1521,-9.704
1522,-9.704
1523,-9.705
1524,-9.705
1525,-9.705
1526,-9.705
1527,-9.706
1528,-9.706
1529,-9.706
1530,-9.707
1531,-9.707
1532,-9.707
1533,-9.707
1534,-9.708
1535,-9.708
1536,-9.708
1537,-9.709
1538,-9.709
1539,-9.709
1540,-9.710
1541,-9.710
1542,-9.710
1543,-9.710
1544,-9.711
1545,-9.711
1546,-9.711
1547,-9.711
1548,-9.712
1549,-9.712
1550,-9.712
1551,-9.713
1552,-9.713
1553,-9.713
1554,-9.713
1555,-9.714
1556,-9.714
1557,-9.714
1558,-9.715
1559,-9.715
1560,-9.715
1561,-9.715
1562,-9.716
1563,-9.716
1564,-9.716
1565,-9.717
1566,-9.717
1567,-9.717
1568,-9.717
1569,-9.718
1570,-9.718
1571,-9.718
1572,-9.718
1573,-9.719
1574,-9.719
1575,-9.719
1576,-9.719
1577,-9.720
1578,-9.720
1579,-9.720
1580,-9.721
1581,-9.721
1582,-9.721
1583,-9.721
1584,-9.721
1585,-9.722
1586,-9.722
1587,-9.722
1588,-9.723
1589,-9.723
1590,-9.723
1591,-9.724
1592,-9.724
1593,-9.724
1594,-9.724
1595,-9.725
1596,-9.725
1597,-9.725
1598,-9.725
1599,-9.726
1600,-9.726
1601,-9.726
1602,-9.726
1603,-9.727
1604,-9.727
1605,-9.727
1606,-9.727
1607,-9.727
1608,-9.728
1609,-9.728
1610,-9.728
1611,-9.728
1612,-9.729
1613,-9.729
1614,-9.729
1615,-9.729
1616,-9.730
1617,-9.730
1618,-9.730
1619,-9.730
1620,-9.731
1621,-9.731
1622,-9.731
1623,-9.732
1624,-9.732
1625,-9.732
1626,-9.732
1627,-9.733
1628,-9.733
1629,-9.733
1630,-9.733
1631,-9.734
1632,-9.734
1633,-9.734
1634,-9.734
1635,-9.735
1636,-9.735
1637,-9.735
1638,-9.735
1639,-9.736
1640,-9.736
1641,-9.736
1642,-9.736
1643,-9.737
1644,-9.737
1645,-9.737
1646,-9.737
1647,-9.738
1648,-9.738
1649,-9.738
1650,-9.739
1651,-9.739
1652,-9.739
1653,-9.739
1654,-9.739
1655,-9.740
1656,-9.740
1657,-9.740
1658,-9.741
1659,-9.741
1660,-9.741
1661,-9.741
1662,-9.742
1663,-9.742
1664,-9.742
1665,-9.742
1666,-9.743
1667,-9.743
1668,-9.743
1669,-9.743
1670,-9.743
1671,-9.744
1672,-9.744
1673,-9.744
1674,-9.744
1675,-9.745
1676,-9.745
1677,-9.745
1678,-9.745
1679,-9.746
1680,-9.746
1681,-9.746
1682,-9.747
1683,-9.747
1684,-9.747
1685,-9.747
1686,-9.748
1687,-9.748
1688,-9.748
1689,-9.748
1690,-9.749
1691,-9.749
1692,-9.749
1693,-9.749
1694,-9.749
1695,-9.750
1696,-9.750
1697,-9.750
1698,-9.750
1699,-9.751
1700,-9.751
1701,-9.751
1702,-9.751
1703,-9.752
1704,-9.752
1705,-9.752
1706,-9.752
1707,-9.752
1708,-9.753
1709,-9.753
1710,-9.753
1711,-9.753
1712,-9.754
1713,-9.754
1714,-9.754
1715,-9.754
1716,-9.755
1717,-9.755
1718,-9.755
1719,-9.755
1720,-9.756
1721,-9.756
1722,-9.756
1723,-9.756
1724,-9.757
1725,-9.757
1726,-9.757
1727,-9.757
1728,-9.757
1729,-9.758
1730,-9.758
1731,-9.758
1732,-9.758
1733,-9.759
1734,-9.759
1735,-9.759
1736,-9.759
1737,-9.759
1738,-9.759
1739,-9.760
1740,-9.760
1741,-9.760
1742,-9.760
1743,-9.761
1744,-9.761
1745,-9.761
1746,-9.761
1747,-9.761
1748,-9.762
1749,-9.762
1750,-9.762
1751,-9.762
1752,-9.763
1753,-9.763
1754,-9.763
1755,-9.763
1756,-9.763
1757,-9.764
1758,-9.764
1759,-9.764
1760,-9.764
1761,-9.765
1762,-9.765
1763,-9.765
1764,-9.765
1765,-9.766
1766,-9.766
1767,-9.766
1768,-9.766
1769,-9.766
1770,-9.767
1771,-9.767
1772,-9.767
1773,-9.767
1774,-9.767
1775,-9.768
1776,-9.768
1777,-9.768
1778,-9.768
1779,-9.769
1780,-9.769
1781,-9.769
1782,-9.769
1783,-9.770
1784,-9.770
1785,-9.770
1786,-9.770
1787,-9.770
1788,-9.771
1789,-9.771
1790,-9.771
1791,-9.771
1792,-9.772
1793,-9.772
1794,-9.772
1795,-9.772
1796,-9.773
1797,-9.773
1798,-9.773
1799,-9.773
1800,-9.773
1801,-9.774
1802,-9.774
1803,-9.774
1804,-9.774
1805,-9.775
1806,-9.775
1807,-9.775
1808,-9.775
1809,-9.775
1810,-9.775
1811,-9.776
1812,-9.776
1813,-9.776
1814,-9.776
1815,-9.777
1816,-9.777
1817,-9.777
1818,-9.777
1819,-9.777
1820,-9.778
1821,-9.778
1822,-9.778
1823,-9.778
1824,-9.779
1825,-9.779
1826,-9.779
1827,-9.779
1828,-9.780
1829,-9.780
1830,-9.780
1831,-9.780
1832,-9.780
1833,-9.781
1834,-9.781
1835,-9.781
1836,-9.781
1837,-9.781
1838,-9.782
1839,-9.782
1840,-9.782
1841,-9.782
1842,-9.782
1843,-9.783
1844,-9.783
1845,-9.783
1846,-9.783
1847,-9.783
1848,-9.784
1849,-9.784
1850,-9.784
1851,-9.784
1852,-9.784
1853,-9.785
1854,-9.785
1855,-9.785
1856,-9.785
1857,-9.785
1858,-9.786
1859,-9.786
1860,-9.786
1861,-9.786
1862,-9.786
1863,-9.787
1864,-9.787
1865,-9.787
1866,-9.787
1867,-9.788
1868,-9.788
1869,-9.788
1870,-9.788
1871,-9.788
