# time [s],deformation [mm]
1406,-2.539
1407,-2.539
1408,-2.539
1409,-2.539
1410,-2.539
1411,-2.539
1412,-2.539
1413,-2.539
1414,-2.539
1415,-2.539
1416,-2.539
1417,-2.539
1418,-2.539
1419,-2.540
1420,-2.540
1421,-2.540
1422,-2.540
1423,-2.540
1424,-2.540
1425,-2.540
1426,-2.540
1427,-2.540
1428,-2.540
1429,-2.540
1430,-2.540
1431,-2.540
1432,-2.540
1433,-2.540
1434,-2.540
1435,-2.540
1436,-2.541
1437,-2.541
1438,-2.541
1439,-2.541
1440,-2.541
1441,-2.541
1442,-2.541
1443,-2.541
1444,-2.541
1445,-2.541
1446,-2.541
1447,-2.541
1448,-2.541
1449,-2.541
1450,-2.541
1451,-2.541
1452,-2.542
1453,-2.542
1454,-2.542
1455,-2.542
1456,-2.542
1457,-2.542
1458,-2.542
1459,-2.542
1460,-2.542
1461,-2.542
1462,-2.542
1463,-2.542
1464,-2.542
1465,-2.542
1466,-2.542
1467,-2.542
1468,-2.542
1469,-2.543
1470,-2.543
1471,-2.543
1472,-2.543
1473,-2.543
1474,-2.543
1475,-2.543
1476,-2.543
1477,-2.543
1478,-2.543
1479,-2.543
1480,-2.543
1481,-2.543
1482,-2.543
1483,-2.543
1484,-2.543
1485,-2.543
1486,-2.543
1487,-2.543
1488,-2.543
1489,-2.543
1490,-2.544
1491,-2.544
1492,-2.544
1493,-2.544
1494,-2.544
1495,-2.544
1496,-2.544
1497,-2.544
1498,-2.544
1499,-2.544
1500,-2.544
1501,-2.544
1502,-2.544
1503,-2.544
1504,-2.544
1505,-2.544
1506,-2.544
1507,-2.544
1508,-2.544
1509,-2.544
1510,-2.544
1511,-2.545
1512,-2.545
1513,-2.545
1514,-2.545
1515,-2.545
1516,-2.545
1517,-2.545
1518,-2.545
1519,-2.545
1520,-2.545
1521,-2.545
1522,-2.545
1523,-2.545
1524,-2.545
1525,-2.545
1526,-2.545
1527,-2.545
1528,-2.545
1529,-2.545
1530,-2.545
1531,-2.546
1532,-2.546
1533,-2.546
1534,-2.546
1535,-2.546
1536,-2.546
1537,-2.546
1538,-2.546
1539,-2.546
1540,-2.546
1541,-2.546
1542,-2.546
1543,-2.546
1544,-2.546
1545,-2.546
1546,-2.546
1547,-2.546
1548,-2.546
1549,-2.546
1550,-2.546
1551,-2.546
1552,-2.546
1553,-2.546
1554,-2.547
1555,-2.547
1556,-2.547
1557,-2.547
1558,-2.547
1559,-2.547
1560,-2.547
1561,-2.547
1562,-2.547
1563,-2.547
1564,-2.547
1565,-2.547
1566,-2.547
1567,-2.547
1568,-2.547
1569,-2.547
1570,-2.547
1571,-2.547
1572,-2.548
1573,-2.548
1574,-2.548
1575,-2.548
1576,-2.548
1577,-2.548
1578,-2.548
1579,-2.548
1580,-2.548
1581,-2.548
1582,-2.548
1583,-2.548
1584,-2.548
1585,-2.548
1586,-2.548
1587,-2.548
1588,-2.548
1589,-2.548
1590,-2.548
1591,-2.548
1592,-2.549
1593,-2.549
1594,-2.549
1595,-2.549
1596,-2.549
1597,-2.549
1598,-2.549
1599,-2.549
1600,-2.549
1601,-2.549
1602,-2.549
1603,-2.549
1604,-2.549
1605,-2.549
1606,-2.549
1607,-2.549
1608,-2.550
1609,-2.550
1610,-2.550
1611,-2.550
1612,-2.550
1613,-2.550
1614,-2.550
1615,-2.550
1616,-2.550
1617,-2.550
1618,-2.550
1619,-2.550
1620,-2.550
1621,-2.550
1622,-2.550
1623,-2.550
1624,-2.550
1625,-2.550
1626,-2.550
1627,-2.550
1628,-2.550
1629,-2.550
1630,-2.551
1631,-2.551
1632,-2.551
1633,-2.551
1634,-2.551
1635,-2.551
1636,-2.551
1637,-2.551
1638,-2.551
1639,-2.551
1640,-2.551
1641,-2.551
1642,-2.551
1643,-2.551
1644,-2.551
1645,-2.551
1646,-2.551
1647,-2.551
1648,-2.551
1649,-2.551
1650,-2.551
1651,-2.552
1652,-2.552
1653,-2.552
1654,-2.552
1655,-2.552
1656,-2.552
1657,-2.552
1658,-2.552
1659,-2.552
1660,-2.552
1661,-2.552
1662,-2.552
1663,-2.552
1664,-2.552
1665,-2.552
1666,-2.552
1667,-2.552
1668,-2.552
1669,-2.552
1670,-2.552
1671,-2.552
1672,-2.552
1673,-2.552
1674,-2.552
1675,-2.552
1676,-2.553
1677,-2.553
1678,-2.553
1679,-2.553
1680,-2.553
1681,-2.553
1682,-2.553
1683,-2.553
1684,-2.553
1685,-2.553
1686,-2.553
1687,-2.553
1688,-2.553
1689,-2.553
1690,-2.553
1691,-2.553
1692,-2.553
1693,-2.553
1694,-2.553
1695,-2.553
1696,-2.553
1697,-2.554
1698,-2.554
1699,-2.554
1700,-2.554
1701,-2.554
1702,-2.554
1703,-2.554
1704,-2.554
1705,-2.554
1706,-2.554
1707,-2.554
1708,-2.554
1709,-2.554
1710,-2.554
1711,-2.554
1712,-2.554
1713,-2.554
1714,-2.554
1715,-2.554
1716,-2.554
1717,-2.554
1718,-2.554
1719,-2.554
1720,-2.554
1721,-2.554
1722,-2.554
1723,-2.554
1724,-2.554
1725,-2.554
1726,-2.555
1727,-2.555
1728,-2.555
1729,-2.555
1730,-2.555
1731,-2.555
1732,-2.555
1733,-2.555
1734,-2.555
1735,-2.555
1736,-2.555
1737,-2.555
1738,-2.555
1739,-2.555
1740,-2.555
1741,-2.555
1742,-2.555
1743,-2.555
1744,-2.555
1745,-2.555
1746,-2.556
1747,-2.556
1748,-2.556
1749,-2.556
1750,-2.556
1751,-2.556
1752,-2.556
1753,-2.556
1754,-2.556
1755,-2.556
1756,-2.556
1757,-2.556
1758,-2.556
1759,-2.556
1760,-2.556
1761,-2.556
1762,-2.556
1763,-2.556
1764,-2.556
1765,-2.556
1766,-2.556
1767,-2.556
1768,-2.556
1769,-2.556
1770,-2.556
1771,-2.556
1772,-2.556
1773,-2.556
1774,-2.557
1775,-2.557
1776,-2.557
1777,-2.557
1778,-2.557
1779,-2.557
1780,-2.557
1781,-2.557
1782,-2.557
1783,-2.557
1784,-2.557
1785,-2.557
1786,-2.557
1787,-2.557
1788,-2.557
1789,-2.557
1790,-2.557
1791,-2.557
1792,-2.557
1793,-2.557
1794,-2.557
1795,-2.557
1796,-2.557
1797,-2.557
1798,-2.558
1799,-2.558
1800,-2.558
1801,-2.558
1802,-2.558
1803,-2.558
1804,-2.558
1805,-2.558
1806,-2.558
1807,-2.558
1808,-2.558
1809,-2.558
1810,-2.558
1811,-2.558
1812,-2.558
1813,-2.558
1814,-2.558
1815,-2.558
1816,-2.558
1817,-2.558
1818,-2.558
1819,-2.558
1820,-2.558
1821,-2.558
1822,-2.558
1823,-2.558
1824,-2.558
1825,-2.558
1826,-2.558
1827,-2.558
1828,-2.558
1829,-2.559
1830,-2.559
1831,-2.559
1832,-2.559
1833,-2.559
1834,-2.559
1835,-2.559
1836,-2.559
1837,-2.559
1838,-2.559
1839,-2.559
1840,-2.559
1841,-2.559
1842,-2.559
1843,-2.559
1844,-2.559
1845,-2.559
1846,-2.559
1847,-2.559
1848,-2.559
1849,-2.559
1850,-2.559
1851,-2.559
1852,-2.559
1853,-2.559
1854,-2.559
1855,-2.559
1856,-2.559
1857,-2.559
1858,-2.559
1859,-2.559
1860,-2.560
1861,-2.560
1862,-2.560
1863,-2.560
1864,-2.560
1865,-2.560
1866,-2.560
1867,-2.560
1868,-2.560
1869,-2.560
1870,-2.560
1871,-2.560
