# time [s],deformation [mm]
597,-5.036
598,-5.036
599,-5.037
600,-5.037
601,-5.038
602,-5.038
603,-5.039
604,-5.039
605,-5.040
606,-5.040
607,-5.040
608,-5.041
609,-5.042
610,-5.042
611,-5.043
612,-5.043
613,-5.044
614,-5.044
615,-5.045
616,-5.045
617,-5.046
618,-5.046
619,-5.047
620,-5.047
621,-5.048
622,-5.048
623,-5.049
624,-5.049
625,-5.050
626,-5.050
627,-5.051
628,-5.051
629,-5.052
630,-5.052
631,-5.053
632,-5.054
633,-5.054
634,-5.055
635,-5.055
636,-5.056
637,-5.056
638,-5.057
639,-5.057
640,-5.057
641,-5.058
642,-5.058
643,-5.059
644,-5.060
645,-5.060
646,-5.060
647,-5.061
648,-5.061
649,-5.062
650,-5.062
651,-5.063
652,-5.063
653,-5.064
654,-5.064
655,-5.065
656,-5.065
657,-5.065
658,-5.066
659,-5.066
660,-5.067
661,-5.067
662,-5.068
663,-5.068
664,-5.069
665,-5.069
666,-5.070
667,-5.070
668,-5.071
669,-5.071
670,-5.072
671,-5.072
672,-5.072
673,-5.073
674,-5.073
675,-5.074
676,-5.074
677,-5.075
678,-5.075
679,-5.076
680,-5.076
681,-5.077
682,-5.077
683,-5.078
684,-5.078
685,-5.078
686,-5.079
687,-5.079
688,-5.080
689,-5.080
690,-5.081
691,-5.081
692,-5.082
693,-5.082
694,-5.082
695,-5.083
696,-5.084
697,-5.084
698,-5.085
699,-5.085
700,-5.085
701,-5.086
702,-5.086
703,-5.087
704,-5.087
705,-5.088
706,-5.088
707,-5.089
708,-5.089
709,-5.090
710,-5.090
711,-5.090
712,-5.091
713,-5.091
714,-5.092
715,-5.092
716,-5.093
717,-5.093
718,-5.093
719,-5.094
720,-5.094
721,-5.095
722,-5.095
723,-5.095
724,-5.096
725,-5.096
726,-5.097
727,-5.097
728,-5.097
729,-5.098
730,-5.098
731,-5.098
732,-5.099
733,-5.099
734,-5.100
735,-5.100
736,-5.101
737,-5.101
738,-5.102
739,-5.102
740,-5.102
741,-5.103
742,-5.103
743,-5.104
744,-5.104
745,-5.104
746,-5.105
747,-5.105
748,-5.106
749,-5.106
750,-5.106
751,-5.107
752,-5.107
753,-5.108
754,-5.108
755,-5.109
756,-5.109
757,-5.110
758,-5.110
759,-5.110
760,-5.111
761,-5.111
762,-5.112
763,-5.112
764,-5.112
765,-5.113
766,-5.113
767,-5.114
768,-5.114
769,-5.114
770,-5.115
771,-5.115
772,-5.116
773,-5.116
774,-5.117
775,-5.117
776,-5.117
777,-5.118
778,-5.118
779,-5.119
780,-5.119
781,-5.120
782,-5.120
783,-5.120
784,-5.121
785,-5.121
786,-5.121
787,-5.122
788,-5.122
789,-5.123
790,-5.123
791,-5.123
792,-5.124
793,-5.124
794,-5.125
795,-5.125
796,-5.125
797,-5.126
798,-5.126
799,-5.127
800,-5.127
801,-5.127
802,-5.128
803,-5.128
804,-5.128
805,-5.129
806,-5.129
807,-5.129
808,-5.130
809,-5.130
810,-5.130
811,-5.131
812,-5.131
813,-5.132
814,-5.132
815,-5.132
816,-5.133
817,-5.133
818,-5.134
819,-5.134
820,-5.134
821,-5.135
822,-5.135
823,-5.136
824,-5.136
825,-5.136
826,-5.136
827,-5.137
828,-5.137
829,-5.138
830,-5.138
831,-5.138
832,-5.139
833,-5.139
834,-5.139
835,-5.140
836,-5.140
837,-5.141
838,-5.141
839,-5.142
840,-5.142
841,-5.142
842,-5.143
843,-5.143
844,-5.143
845,-5.144
846,-5.144
847,-5.144
848,-5.145
849,-5.145
850,-5.145
851,-5.146
852,-5.146
853,-5.147
854,-5.147
855,-5.147
856,-5.148
857,-5.148
858,-5.149
859,-5.149
860,-5.149
861,-5.150
862,-5.150
863,-5.150
864,-5.151
865,-5.151
866,-5.152
867,-5.152
868,-5.152
869,-5.152
870,-5.153
871,-5.153
872,-5.154
873,-5.154
874,-5.154
875,-5.155
876,-5.155
877,-5.155
878,-5.156
879,-5.156
880,-5.156
881,-5.157
882,-5.157
883,-5.157
884,-5.158
885,-5.158
886,-5.158
887,-5.159
888,-5.159
889,-5.159
890,-5.160
891,-5.160
892,-5.160
893,-5.161
894,-5.161
895,-5.161
896,-5.161
897,-5.162
898,-5.162
899,-5.162
900,-5.163
901,-5.163
902,-5.163
903,-5.164
904,-5.164
905,-5.164
906,-5.165
907,-5.165
908,-5.166
909,-5.166
910,-5.166
911,-5.166
912,-5.167
913,-5.167
914,-5.167
915,-5.168
916,-5.168
917,-5.168
918,-5.168
919,-5.169
920,-5.169
921,-5.169
922,-5.170
923,-5.170
924,-5.170
925,-5.171
926,-5.171
927,-5.171
928,-5.172
929,-5.172
930,-5.172
931,-5.173
932,-5.173
933,-5.173
934,-5.174
935,-5.174
936,-5.174
937,-5.175
938,-5.175
939,-5.175
940,-5.176
941,-5.176
942,-5.176
943,-5.177
944,-5.177
945,-5.177
946,-5.178
947,-5.178
948,-5.178
949,-5.179
950,-5.179
951,-5.179
952,-5.180
953,-5.180
954,-5.180
955,-5.181
956,-5.181
957,-5.181
958,-5.182
959,-5.182
960,-5.182
961,-5.183
962,-5.183
963,-5.183
964,-5.184
965,-5.184
966,-5.184
967,-5.184
968,-5.185
969,-5.185
970,-5.185
971,-5.186
972,-5.186
973,-5.186
974,-5.186
975,-5.187
976,-5.187
977,-5.187
978,-5.188
979,-5.188
980,-5.188
981,-5.189
982,-5.189
983,-5.189
984,-5.190
985,-5.190
986,-5.190
987,-5.190
988,-5.191
989,-5.191
990,-5.191
991,-5.191
992,-5.192
993,-5.192
994,-5.192
995,-5.192
996,-5.193
997,-5.193
998,-5.193
999,-5.194
1000,-5.194
1001,-5.194
1002,-5.194
1003,-5.195
1004,-5.195
1005,-5.195
1006,-5.196
1007,-5.196
1008,-5.196
1009,-5.196
1010,-5.197
1011,-5.197
1012,-5.197
1013,-5.198
1014,-5.198
1015,-5.198
1016,-5.198
1017,-5.199
1018,-5.199
1019,-5.199
1020,-5.200
1021,-5.200
1022,-5.200
1023,-5.200
1024,-5.201
1025,-5.201
1026,-5.201
1027,-5.201
1028,-5.202
1029,-5.202
1030,-5.202
1031,-5.203
1032,-5.203
1033,-5.203
1034,-5.204
1035,-5.204
1036,-5.204
1037,-5.204
1038,-5.205
1039,-5.205
1040,-5.205
1041,-5.206
1042,-5.206
1043,-5.206
1044,-5.206
1045,-5.207
1046,-5.207
1047,-5.207
1048,-5.208
1049,-5.208
1050,-5.208
1051,-5.208
1052,-5.209
1053,-5.209
1054,-5.209
1055,-5.209
1056,-5.210
1057,-5.210
1058,-5.210
1059,-5.210
1060,-5.211
1061,-5.211
1062,-5.211
1063,-5.212
1064,-5.212
1065,-5.212
1066,-5.212
1067,-5.213
1068,-5.213
1069,-5.213
1070,-5.214
1071,-5.214
1072,-5.214
1073,-5.214
1074,-5.215
1075,-5.215
1076,-5.215
1077,-5.216
1078,-5.216
1079,-5.216
1080,-5.216
1081,-5.216
1082,-5.217
1083,-5.217
1084,-5.217
1085,-5.218
1086,-5.218
1087,-5.218
1088,-5.218
1089,-5.219
1090,-5.219
1091,-5.219
1092,-5.220
1093,-5.220
1094,-5.220
1095,-5.220
1096,-5.220
1097,-5.221
1098,-5.221
1099,-5.221
1100,-5.222
1101,-5.222
1102,-5.222
1103,-5.222
1104,-5.222
1105,-5.223
1106,-5.223
1107,-5.223
1108,-5.223
1109,-5.224
1110,-5.224
1111,-5.224
1112,-5.224
1113,-5.224
1114,-5.225
1115,-5.225
1116,-5.225
1117,-5.225
1118,-5.226
1119,-5.226
1120,-5.226
1121,-5.226
1122,-5.227
1123,-5.227
1124,-5.227
1125,-5.227
1126,-5.228
1127,-5.228
1128,-5.228
1129,-5.228
1130,-5.229
1131,-5.229
1132,-5.229
1133,-5.230
1134,-5.230
1135,-5.230
1136,-5.230
1137,-5.230
1138,-5.231
1139,-5.231
1140,-5.231
1141,-5.231
1142,-5.232
1143,-5.232
1144,-5.232
1145,-5.232
1146,-5.232
1147,-5.233
1148,-5.233
1149,-5.233
1150,-5.233
1151,-5.234
1152,-5.234
1153,-5.234
1154,-5.234
1155,-5.234
1156,-5.235
1157,-5.235
1158,-5.235
1159,-5.235
1160,-5.236
1161,-5.236
1162,-5.236
1163,-5.236
1164,-5.237
1165,-5.237
1166,-5.237
1167,-5.237
1168,-5.238
1169,-5.238
1170,-5.238
1171,-5.238
1172,-5.239
1173,-5.239
1174,-5.239
1175,-5.239
1176,-5.240
1177,-5.240
1178,-5.240
1179,-5.240
1180,-5.240
1181,-5.241
1182,-5.241
1183,-5.241
1184,-5.241
1185,-5.242
1186,-5.242
1187,-5.242
1188,-5.242
1189,-5.243
1190,-5.243
1191,-5.243
1192,-5.243
1193,-5.244
1194,-5.244
1195,-5.244
1196,-5.244
1197,-5.244
1198,-5.245
1199,-5.245
1200,-5.245
1201,-5.246
1202,-5.246
1203,-5.246
1204,-5.246
1205,-5.246
1206,-5.247
1207,-5.247
1208,-5.247
1209,-5.247
1210,-5.247
1211,-5.248
1212,-5.248
1213,-5.248
1214,-5.248
1215,-5.248
1216,-5.249
1217,-5.249
1218,-5.249
1219,-5.249
1220,-5.250
1221,-5.250
1222,-5.250
1223,-5.250
1224,-5.250
1225,-5.251
1226,-5.251
1227,-5.251
1228,-5.251
1229,-5.252
1230,-5.252
1231,-5.252
1232,-5.252
1233,-5.252
1234,-5.253
1235,-5.253
1236,-5.253
1237,-5.253
1238,-5.254
1239,-5.254
1240,-5.254
1241,-5.254
1242,-5.254
1243,-5.255
1244,-5.255
1245,-5.255
1246,-5.255
1247,-5.255
1248,-5.256
1249,-5.256
1250,-5.256
1251,-5.256
1252,-5.256
1253,-5.256
1254,-5.257
1255,-5.257
1256,-5.257
1257,-5.257
1258,-5.257
1259,-5.258
1260,-5.258
1261,-5.258
1262,-5.258
1263,-5.258
1264,-5.258
1265,-5.259
1266,-5.259
1267,-5.259
1268,-5.259
1269,-5.260
1270,-5.260
1271,-5.260
1272,-5.260
1273,-5.260
1274,-5.261
1275,-5.261
1276,-5.261
1277,-5.261
1278,-5.261
1279,-5.262
1280,-5.262
1281,-5.262
1282,-5.262
1283,-5.262
1284,-5.263
1285,-5.263
1286,-5.263
1287,-5.263
1288,-5.263
1289,-5.264
1290,-5.264
1291,-5.264
1292,-5.264
1293,-5.264
1294,-5.264
1295,-5.265
1296,-5.265
1297,-5.265
1298,-5.265
1299,-5.265
1300,-5.266
1301,-5.266
1302,-5.266
1303,-5.266
1304,-5.266
1305,-5.267
1306,-5.267
1307,-5.267
1308,-5.267
1309,-5.267
1310,-5.268
1311,-5.268
1312,-5.268
1313,-5.268
1314,-5.268
1315,-5.269
1316,-5.269
1317,-5.269
1318,-5.269
1319,-5.269
1320,-5.270
1321,-5.270
1322,-5.270
1323,-5.270
1324,-5.270
1325,-5.271
1326,-5.271
1327,-5.271
1328,-5.271
1329,-5.271
1330,-5.272
1331,-5.272
1332,-5.272
1333,-5.272
1334,-5.272
1335,-5.272
1336,-5.273
1337,-5.273
1338,-5.273
1339,-5.273
1340,-5.273
1341,-5.274
1342,-5.274
1343,-5.274
1344,-5.274
1345,-5.274
1346,-5.275
1347,-5.275
1348,-5.275
1349,-5.275
1350,-5.275
1351,-5.276
1352,-5.276
1353,-5.276
1354,-5.276
1355,-5.276
1356,-5.277
1357,-5.277
1358,-5.277
1359,-5.277
1360,-5.277
1361,-5.278
1362,-5.278
1363,-5.278
1364,-5.278
1365,-5.278
1366,-5.278
1367,-5.279
1368,-5.279
1369,-5.279
1370,-5.279
1371,-5.279
1372,-5.280
1373,-5.280
1374,-5.280
1375,-5.280
1376,-5.280
1377,-5.280
1378,-5.281
1379,-5.281
1380,-5.281
1381,-5.281
1382,-5.281
1383,-5.281
1384,-5.282
1385,-5.282
1386,-5.282
1387,-5.282
1388,-5.282
1389,-5.282
1390,-5.283
1391,-5.283
1392,-5.283
1393,-5.283
1394,-5.283
1395,-5.284
1396,-5.284
1397,-5.284
1398,-5.284
1399,-5.284
1400,-5.284
1401,-5.285
1402,-5.285
1403,-5.285
1404,-5.285
1405,-5.285
1406,-5.286
1407,-5.286
1408,-5.286
1409,-5.286
1410,-5.286
1411,-5.286
1412,-5.286
1413,-5.287
1414,-5.287
1415,-5.287
1416,-5.287
1417,-5.287
1418,-5.287
1419,-5.288
1420,-5.288
1421,-5.288
1422,-5.288
1423,-5.288
1424,-5.288
1425,-5.288
1426,-5.289
1427,-5.289
1428,-5.289
1429,-5.289
1430,-5.289
1431,-5.289
1432,-5.290
1433,-5.290
1434,-5.290
1435,-5.290
1436,-5.290
1437,-5.290
1438,-5.290
1439,-5.291
1440,-5.291
1441,-5.291
1442,-5.291
1443,-5.291
1444,-5.292
1445,-5.292
1446,-5.292
1447,-5.292
1448,-5.292
1449,-5.292
1450,-5.293
1451,-5.293
1452,-5.293
1453,-5.293
1454,-5.293
1455,-5.293
1456,-5.294
1457,-5.294
1458,-5.294
1459,-5.294
1460,-5.294
1461,-5.294
1462,-5.295
1463,-5.295
1464,-5.295
1465,-5.295
1466,-5.295
1467,-5.295
1468,-5.295
1469,-5.296
1470,-5.296
1471,-5.296
1472,-5.296
1473,-5.296
1474,-5.296
1475,-5.296
1476,-5.297
1477,-5.297
1478,-5.297
1479,-5.297
1480,-5.297
1481,-5.297
1482,-5.298
1483,-5.298
1484,-5.298
1485,-5.298
1486,-5.298
1487,-5.298
1488,-5.298
1489,-5.298
1490,-5.299
1491,-5.299
1492,-5.299
1493,-5.299
1494,-5.299
1495,-5.300
1496,-5.300
1497,-5.300
1498,-5.300
1499,-5.300
1500,-5.300
1501,-5.301
1502,-5.301
1503,-5.301
1504,-5.301
1505,-5.301
1506,-5.301
1507,-5.302
1508,-5.302
1509,-5.302
1510,-5.302
1511,-5.302
1512,-5.302
1513,-5.302
1514,-5.303
1515,-5.303
1516,-5.303
1517,-5.303
1518,-5.303
1519,-5.303
1520,-5.304
1521,-5.304
1522,-5.304
1523,-5.304
1524,-5.304
1525,-5.304
1526,-5.304
1527,-5.305
1528,-5.305
1529,-5.305
1530,-5.305
1531,-5.305
1532,-5.305
1533,-5.305
1534,-5.306
1535,-5.306
1536,-5.306
1537,-5.306
1538,-5.306
1539,-5.306
1540,-5.306
1541,-5.307
1542,-5.307
1543,-5.307
1544,-5.307
1545,-5.307
1546,-5.307
1547,-5.308
1548,-5.308
1549,-5.308
1550,-5.308
1551,-5.308
1552,-5.308
1553,-5.309
1554,-5.309
1555,-5.309
1556,-5.309
1557,-5.309
1558,-5.309
1559,-5.310
1560,-5.310
1561,-5.310
1562,-5.310
1563,-5.310
1564,-5.310
1565,-5.310
1566,-5.310
1567,-5.311
1568,-5.311
1569,-5.311
1570,-5.311
1571,-5.311
1572,-5.311
1573,-5.312
1574,-5.312
1575,-5.312
1576,-5.312
1577,-5.312
1578,-5.312
1579,-5.312
1580,-5.312
1581,-5.312
1582,-5.313
1583,-5.313
1584,-5.313
1585,-5.313
1586,-5.313
1587,-5.313
1588,-5.314
1589,-5.314
1590,-5.314
1591,-5.314
1592,-5.314
1593,-5.314
1594,-5.314
1595,-5.314
1596,-5.315
1597,-5.315
1598,-5.315
1599,-5.315
1600,-5.315
1601,-5.315
1602,-5.315
1603,-5.316
1604,-5.316
1605,-5.316
1606,-5.316
1607,-5.316
1608,-5.316
1609,-5.316
1610,-5.317
1611,-5.317
1612,-5.317
1613,-5.317
1614,-5.317
1615,-5.317
1616,-5.317
1617,-5.317
1618,-5.318
1619,-5.318
1620,-5.318
1621,-5.318
1622,-5.318
1623,-5.318
1624,-5.318
1625,-5.319
1626,-5.319
1627,-5.319
1628,-5.319
1629,-5.319
1630,-5.319
1631,-5.319
1632,-5.319
1633,-5.320
1634,-5.320
1635,-5.320
1636,-5.320
1637,-5.320
1638,-5.320
1639,-5.320
1640,-5.320
1641,-5.320
1642,-5.321
1643,-5.321
1644,-5.321
1645,-5.321
1646,-5.321
1647,-5.321
1648,-5.321
1649,-5.321
1650,-5.322
1651,-5.322
1652,-5.322
1653,-5.322
1654,-5.322
1655,-5.322
1656,-5.322
1657,-5.322
1658,-5.322
1659,-5.323
1660,-5.323
1661,-5.323
1662,-5.323
1663,-5.323
1664,-5.323
1665,-5.323
1666,-5.324
1667,-5.324
1668,-5.324
1669,-5.324
1670,-5.324
1671,-5.324
1672,-5.324
1673,-5.324
1674,-5.325
1675,-5.325
1676,-5.325
1677,-5.325
1678,-5.325
1679,-5.325
1680,-5.325
1681,-5.326
1682,-5.326
1683,-5.326
1684,-5.326
1685,-5.326
1686,-5.326
1687,-5.326
1688,-5.326
1689,-5.327
1690,-5.327
1691,-5.327
1692,-5.327
1693,-5.327
1694,-5.327
1695,-5.327
1696,-5.327
1697,-5.327
1698,-5.328
1699,-5.328
1700,-5.328
1701,-5.328
1702,-5.328
1703,-5.328
1704,-5.328
1705,-5.328
1706,-5.328
1707,-5.328
1708,-5.329
1709,-5.329
1710,-5.329
1711,-5.329
1712,-5.329
1713,-5.329
1714,-5.329
1715,-5.329
1716,-5.330
1717,-5.330
1718,-5.330
1719,-5.330
1720,-5.330
1721,-5.330
1722,-5.330
1723,-5.330
1724,-5.331
1725,-5.331
1726,-5.331
1727,-5.331
1728,-5.331
1729,-5.331
1730,-5.331
1731,-5.331
1732,-5.332
1733,-5.332
1734,-5.332
1735,-5.332
1736,-5.332
1737,-5.332
1738,-5.332
1739,-5.332
1740,-5.333
1741,-5.333
1742,-5.333
1743,-5.333
1744,-5.333
1745,-5.333
1746,-5.333
1747,-5.334
1748,-5.334
1749,-5.334
1750,-5.334
1751,-5.334
1752,-5.334
1753,-5.334
1754,-5.334
1755,-5.334
1756,-5.334
1757,-5.335
1758,-5.335
1759,-5.335
1760,-5.335
1761,-5.335
1762,-5.335
1763,-5.335
1764,-5.335
1765,-5.336
1766,-5.336
1767,-5.336
1768,-5.336
1769,-5.336
1770,-5.336
1771,-5.336
1772,-5.336
1773,-5.336
1774,-5.337
1775,-5.337
1776,-5.337
1777,-5.337
1778,-5.337
1779,-5.337
1780,-5.337
1781,-5.337
1782,-5.338
1783,-5.338
1784,-5.338
1785,-5.338
1786,-5.338
1787,-5.338
1788,-5.338
1789,-5.338
1790,-5.338
1791,-5.339
1792,-5.339
1793,-5.339
1794,-5.339
1795,-5.339
1796,-5.339
1797,-5.339
1798,-5.339
1799,-5.340
1800,-5.340
1801,-5.340
1802,-5.340
1803,-5.340
1804,-5.340
1805,-5.340
1806,-5.340
1807,-5.341
1808,-5.341
1809,-5.341
1810,-5.341
1811,-5.341
1812,-5.341
1813,-5.341
1814,-5.342
1815,-5.342
1816,-5.342
1817,-5.342
1818,-5.342
1819,-5.342
1820,-5.342
1821,-5.342
1822,-5.342
1823,-5.342
1824,-5.343
1825,-5.343
1826,-5.343
1827,-5.343
1828,-5.343
1829,-5.343
1830,-5.343
1831,-5.343
1832,-5.343
1833,-5.344
1834,-5.344
1835,-5.344
1836,-5.344
1837,-5.344
1838,-5.344
1839,-5.344
1840,-5.344
1841,-5.344
1842,-5.344
1843,-5.345
1844,-5.345
1845,-5.345
1846,-5.345
1847,-5.345
1848,-5.345
1849,-5.345
1850,-5.345
1851,-5.345
1852,-5.346
1853,-5.346
1854,-5.346
1855,-5.346
1856,-5.346
1857,-5.346
1858,-5.346
1859,-5.346
1860,-5.346
1861,-5.346
1862,-5.346
1863,-5.347
1864,-5.347
1865,-5.347
1866,-5.347
1867,-5.347
1868,-5.347
1869,-5.347
1870,-5.347
1871,-5.348
