# time [s],deformation [mm]
391,-3.422
392,-3.422
393,-3.423
394,-3.424
395,-3.425
396,-3.426
397,-3.426
398,-3.427
399,-3.428
400,-3.429
401,-3.430
402,-3.431
403,-3.431
404,-3.432
405,-3.433
406,-3.434
407,-3.434
408,-3.435
409,-3.436
410,-3.437
411,-3.438
412,-3.438
413,-3.439
414,-3.440
415,-3.441
416,-3.441
417,-3.442
418,-3.443
419,-3.444
420,-3.445
421,-3.446
422,-3.446
423,-3.447
424,-3.448
425,-3.449
426,-3.449
427,-3.450
428,-3.451
429,-3.452
430,-3.453
431,-3.454
432,-3.454
433,-3.455
434,-3.456
435,-3.457
436,-3.457
437,-3.458
438,-3.459
439,-3.460
440,-3.461
441,-3.461
442,-3.462
443,-3.463
444,-3.463
445,-3.464
446,-3.465
447,-3.466
448,-3.466
449,-3.467
450,-3.468
451,-3.468
452,-3.469
453,-3.470
454,-3.471
455,-3.471
456,-3.472
457,-3.473
458,-3.473
459,-3.474
460,-3.475
461,-3.476
462,-3.477
463,-3.477
464,-3.478
465,-3.479
466,-3.480
467,-3.480
468,-3.481
469,-3.482
470,-3.482
471,-3.483
472,-3.484
473,-3.485
474,-3.486
475,-3.486
476,-3.487
477,-3.488
478,-3.488
479,-3.489
480,-3.490
481,-3.491
482,-3.491
483,-3.492
484,-3.493
485,-3.494
486,-3.494
487,-3.495
488,-3.496
489,-3.496
490,-3.497
491,-3.498
492,-3.498
493,-3.499
494,-3.500
495,-3.500
496,-3.501
497,-3.502
498,-3.502
499,-3.503
500,-3.504
501,-3.505
502,-3.505
503,-3.506
504,-3.506
505,-3.507
506,-3.508
507,-3.509
508,-3.509
509,-3.510
510,-3.511
511,-3.512
512,-3.512
513,-3.513
514,-3.514
515,-3.514
516,-3.515
517,-3.516
518,-3.516
519,-3.517
520,-3.518
521,-3.519
522,-3.519
523,-3.520
524,-3.520
525,-3.521
526,-3.522
527,-3.522
528,-3.523
529,-3.524
530,-3.525
531,-3.525
532,-3.526
533,-3.527
534,-3.527
535,-3.528
536,-3.528
537,-3.529
538,-3.529
539,-3.530
540,-3.531
541,-3.531
542,-3.532
543,-3.533
544,-3.533
545,-3.534
546,-3.535
547,-3.535
548,-3.536
549,-3.537
550,-3.537
551,-3.538
552,-3.538
553,-3.539
554,-3.540
555,-3.540
556,-3.541
557,-3.542
558,-3.542
559,-3.543
560,-3.544
561,-3.544
562,-3.545
563,-3.546
564,-3.546
565,-3.547
566,-3.547
567,-3.548
568,-3.549
569,-3.550
570,-3.550
571,-3.551
572,-3.551
573,-3.552
574,-3.553
575,-3.553
576,-3.554
577,-3.554
578,-3.555
579,-3.556
580,-3.556
581,-3.557
582,-3.558
583,-3.558
584,-3.559
585,-3.559
586,-3.560
587,-3.560
588,-3.561
589,-3.561
590,-3.562
591,-3.563
592,-3.563
593,-3.564
594,-3.564
595,-3.565
596,-3.566
597,-3.566
598,-3.567
599,-3.567
600,-3.568
601,-3.569
602,-3.569
603,-3.570
604,-3.570
605,-3.571
606,-3.572
607,-3.572
608,-3.573
609,-3.573
610,-3.574
611,-3.575
612,-3.575
613,-3.576
614,-3.576
615,-3.577
616,-3.578
617,-3.578
618,-3.579
619,-3.579
620,-3.580
621,-3.581
622,-3.581
623,-3.582
624,-3.583
625,-3.583
626,-3.584
627,-3.584
628,-3.585
629,-3.585
630,-3.586
631,-3.587
632,-3.587
633,-3.588
634,-3.588
635,-3.589
636,-3.590
637,-3.590
638,-3.591
639,-3.591
640,-3.592
641,-3.592
642,-3.593
643,-3.593
644,-3.594
645,-3.594
646,-3.595
647,-3.596
648,-3.596
649,-3.597
650,-3.597
651,-3.598
652,-3.598
653,-3.599
654,-3.599
655,-3.600
656,-3.600
657,-3.601
658,-3.602
659,-3.602
660,-3.603
661,-3.603
662,-3.604
663,-3.604
664,-3.605
665,-3.606
666,-3.606
667,-3.607
668,-3.607
669,-3.608
670,-3.608
671,-3.609
672,-3.610
673,-3.610
674,-3.611
675,-3.611
676,-3.612
677,-3.613
678,-3.613
679,-3.614
680,-3.614
681,-3.615
682,-3.615
683,-3.616
684,-3.617
685,-3.617
686,-3.618
687,-3.618
688,-3.618
689,-3.619
690,-3.620
691,-3.620
692,-3.621
693,-3.621
694,-3.622
695,-3.622
696,-3.623
697,-3.623
698,-3.624
699,-3.624
700,-3.625
701,-3.625
702,-3.626
703,-3.626
704,-3.627
705,-3.628
706,-3.628
707,-3.629
708,-3.629
709,-3.630
710,-3.630
711,-3.631
712,-3.631
713,-3.632
714,-3.632
715,-3.633
716,-3.633
717,-3.634
718,-3.634
719,-3.635
720,-3.635
721,-3.636
722,-3.636
723,-3.637
724,-3.638
725,-3.638
726,-3.639
727,-3.639
728,-3.640
729,-3.640
730,-3.641
731,-3.641
732,-3.642
733,-3.642
734,-3.643
735,-3.643
736,-3.644
737,-3.644
738,-3.645
739,-3.646
740,-3.646
741,-3.647
742,-3.647
743,-3.648
744,-3.648
745,-3.649
746,-3.649
747,-3.650
748,-3.650
749,-3.651
750,-3.651
751,-3.652
752,-3.652
753,-3.653
754,-3.653
755,-3.654
756,-3.654
757,-3.655
758,-3.655
759,-3.656
760,-3.656
761,-3.656
762,-3.657
763,-3.657
764,-3.658
765,-3.658
766,-3.659
767,-3.659
768,-3.660
769,-3.660
770,-3.661
771,-3.661
772,-3.662
773,-3.662
774,-3.663
775,-3.663
776,-3.664
777,-3.664
778,-3.665
779,-3.665
780,-3.666
781,-3.666
782,-3.666
783,-3.667
784,-3.668
785,-3.668
786,-3.669
787,-3.669
788,-3.670
789,-3.670
790,-3.671
791,-3.671
792,-3.672
793,-3.672
794,-3.673
795,-3.673
796,-3.674
797,-3.674
798,-3.674
799,-3.675
800,-3.675
801,-3.676
802,-3.677
803,-3.677
804,-3.677
805,-3.678
806,-3.678
807,-3.679
808,-3.679
809,-3.680
810,-3.680
811,-3.681
812,-3.681
813,-3.682
814,-3.682
815,-3.683
816,-3.683
817,-3.684
818,-3.684
819,-3.685
820,-3.685
821,-3.685
822,-3.686
823,-3.686
824,-3.687
825,-3.687
826,-3.688
827,-3.688
828,-3.688
829,-3.689
830,-3.689
831,-3.690
832,-3.690
833,-3.690
834,-3.691
835,-3.691
836,-3.692
837,-3.692
838,-3.693
839,-3.693
840,-3.694
841,-3.694
842,-3.694
843,-3.695
844,-3.695
845,-3.696
846,-3.696
847,-3.697
848,-3.697
849,-3.697
850,-3.698
851,-3.698
852,-3.699
853,-3.699
854,-3.700
855,-3.700
856,-3.701
857,-3.701
858,-3.702
859,-3.702
860,-3.702
861,-3.703
862,-3.703
863,-3.704
864,-3.704
865,-3.705
866,-3.705
867,-3.705
868,-3.706
869,-3.706
870,-3.707
871,-3.707
872,-3.708
873,-3.708
874,-3.709
875,-3.709
876,-3.710
877,-3.710
878,-3.711
879,-3.711
880,-3.711
881,-3.712
882,-3.712
883,-3.713
884,-3.713
885,-3.714
886,-3.714
887,-3.714
888,-3.715
889,-3.715
890,-3.716
891,-3.716
892,-3.717
893,-3.717
894,-3.717
895,-3.718
896,-3.718
897,-3.719
898,-3.719
899,-3.719
900,-3.720
901,-3.720
902,-3.721
903,-3.721
904,-3.721
905,-3.722
906,-3.722
907,-3.722
908,-3.723
909,-3.723
910,-3.724
911,-3.724
912,-3.725
913,-3.725
914,-3.725
915,-3.726
916,-3.726
917,-3.727
918,-3.727
919,-3.728
920,-3.728
921,-3.728
922,-3.729
923,-3.729
924,-3.729
925,-3.730
926,-3.730
927,-3.730
928,-3.731
929,-3.731
930,-3.732
931,-3.732
932,-3.733
933,-3.733
934,-3.734
935,-3.734
936,-3.734
937,-3.735
938,-3.735
939,-3.736
940,-3.736
941,-3.736
942,-3.737
943,-3.737
944,-3.738
945,-3.738
946,-3.738
947,-3.739
948,-3.739
949,-3.740
950,-3.740
951,-3.741
952,-3.741
953,-3.741
954,-3.742
955,-3.742
956,-3.743
957,-3.743
958,-3.743
959,-3.744
960,-3.744
961,-3.745
962,-3.745
963,-3.745
964,-3.746
965,-3.746
966,-3.746
967,-3.747
968,-3.747
969,-3.748
970,-3.748
971,-3.749
972,-3.749
973,-3.749
974,-3.750
975,-3.750
976,-3.750
977,-3.751
978,-3.751
979,-3.752
980,-3.752
981,-3.752
982,-3.753
983,-3.753
984,-3.753
985,-3.754
986,-3.754
987,-3.754
988,-3.755
989,-3.755
990,-3.756
991,-3.756
992,-3.756
993,-3.757
994,-3.757
995,-3.757
996,-3.758
997,-3.758
998,-3.759
999,-3.759
1000,-3.759
1001,-3.760
1002,-3.760
1003,-3.760
1004,-3.761
1005,-3.761
1006,-3.762
1007,-3.762
1008,-3.762
1009,-3.763
1010,-3.763
1011,-3.763
1012,-3.764
1013,-3.764
1014,-3.765
1015,-3.765
1016,-3.765
1017,-3.766
1018,-3.766
1019,-3.766
1020,-3.767
1021,-3.767
1022,-3.768
1023,-3.768
1024,-3.768
1025,-3.769
1026,-3.769
1027,-3.770
1028,-3.770
1029,-3.770
1030,-3.771
1031,-3.771
1032,-3.771
1033,-3.772
1034,-3.772
1035,-3.773
1036,-3.773
1037,-3.774
1038,-3.774
1039,-3.774
1040,-3.774
1041,-3.775
1042,-3.775
1043,-3.776
1044,-3.776
1045,-3.776
1046,-3.777
1047,-3.777
1048,-3.777
1049,-3.778
1050,-3.778
1051,-3.778
1052,-3.779
1053,-3.779
1054,-3.780
1055,-3.780
1056,-3.780
1057,-3.781
1058,-3.781
1059,-3.781
1060,-3.782
1061,-3.782
1062,-3.782
1063,-3.783
1064,-3.783
1065,-3.783
1066,-3.784
1067,-3.784
1068,-3.784
1069,-3.785
1070,-3.785
1071,-3.785
1072,-3.786
1073,-3.786
1074,-3.786
1075,-3.787
1076,-3.787
1077,-3.787
1078,-3.788
1079,-3.788
1080,-3.789
1081,-3.789
1082,-3.789
1083,-3.790
1084,-3.790
1085,-3.790
1086,-3.791
1087,-3.791
1088,-3.791
1089,-3.792
1090,-3.792
1091,-3.792
1092,-3.792
1093,-3.793
1094,-3.793
1095,-3.793
1096,-3.794
1097,-3.794
1098,-3.794
1099,-3.795
1100,-3.795
1101,-3.796
1102,-3.796
1103,-3.796
1104,-3.797
1105,-3.797
1106,-3.797
1107,-3.798
1108,-3.798
1109,-3.798
1110,-3.799
1111,-3.799
1112,-3.799
1113,-3.800
1114,-3.800
1115,-3.800
1116,-3.801
1117,-3.801
1118,-3.801
1119,-3.802
1120,-3.802
1121,-3.802
1122,-3.803
1123,-3.803
1124,-3.804
1125,-3.804
1126,-3.804
1127,-3.805
1128,-3.805
1129,-3.805
1130,-3.806
1131,-3.806
1132,-3.806
1133,-3.807
1134,-3.807
1135,-3.807
1136,-3.808
1137,-3.808
1138,-3.808
1139,-3.808
1140,-3.809
1141,-3.809
1142,-3.810
1143,-3.810
1144,-3.810
1145,-3.810
1146,-3.811
1147,-3.811
1148,-3.811
1149,-3.812
1150,-3.812
1151,-3.812
1152,-3.813
1153,-3.813
1154,-3.813
1155,-3.814
1156,-3.814
1157,-3.814
1158,-3.814
1159,-3.815
1160,-3.815
1161,-3.815
1162,-3.816
1163,-3.816
1164,-3.816
1165,-3.817
1166,-3.817
1167,-3.817
1168,-3.817
1169,-3.818
1170,-3.818
1171,-3.818
1172,-3.818
1173,-3.819
1174,-3.819
1175,-3.820
1176,-3.820
1177,-3.820
1178,-3.820
1179,-3.821
1180,-3.821
1181,-3.821
1182,-3.822
1183,-3.822
1184,-3.822
1185,-3.822
1186,-3.823
1187,-3.823
1188,-3.823
1189,-3.824
1190,-3.824
1191,-3.824
1192,-3.825
1193,-3.825
1194,-3.825
1195,-3.825
1196,-3.826
1197,-3.826
1198,-3.826
1199,-3.826
1200,-3.827
1201,-3.827
1202,-3.828
1203,-3.828
1204,-3.828
1205,-3.829
1206,-3.829
1207,-3.829
1208,-3.830
1209,-3.830
1210,-3.830
1211,-3.830
1212,-3.831
1213,-3.831
1214,-3.831
1215,-3.832
1216,-3.832
1217,-3.832
1218,-3.832
1219,-3.833
1220,-3.833
1221,-3.833
1222,-3.834
1223,-3.834
1224,-3.834
1225,-3.834
1226,-3.835
1227,-3.835
1228,-3.835
1229,-3.836
1230,-3.836
1231,-3.836
1232,-3.837
1233,-3.837
1234,-3.837
1235,-3.838
1236,-3.838
1237,-3.838
1238,-3.839
1239,-3.839
1240,-3.839
1241,-3.839
1242,-3.840
1243,-3.840
1244,-3.840
1245,-3.840
1246,-3.841
1247,-3.841
1248,-3.841
1249,-3.842
1250,-3.842
1251,-3.842
1252,-3.842
1253,-3.843
1254,-3.843
1255,-3.843
1256,-3.844
1257,-3.844
1258,-3.844
1259,-3.844
1260,-3.845
1261,-3.845
1262,-3.845
1263,-3.846
1264,-3.846
1265,-3.846
1266,-3.846
1267,-3.847
1268,-3.847
1269,-3.847
1270,-3.847
1271,-3.848
1272,-3.848
1273,-3.848
1274,-3.848
1275,-3.849
1276,-3.849
1277,-3.849
1278,-3.850
1279,-3.850
1280,-3.850
1281,-3.850
1282,-3.850
1283,-3.851
1284,-3.851
1285,-3.851
1286,-3.852
1287,-3.852
1288,-3.852
1289,-3.853
1290,-3.853
1291,-3.853
1292,-3.853
1293,-3.854
1294,-3.854
1295,-3.854
1296,-3.854
1297,-3.855
1298,-3.855
1299,-3.855
1300,-3.856
1301,-3.856
1302,-3.856
1303,-3.856
1304,-3.857
1305,-3.857
1306,-3.857
1307,-3.857
1308,-3.858
1309,-3.858
1310,-3.858
1311,-3.858
1312,-3.859
1313,-3.859
1314,-3.859
1315,-3.860
1316,-3.860
1317,-3.860
1318,-3.860
1319,-3.861
1320,-3.861
1321,-3.861
1322,-3.862
1323,-3.862
1324,-3.862
1325,-3.862
1326,-3.863
1327,-3.863
1328,-3.863
1329,-3.864
1330,-3.864
1331,-3.864
1332,-3.864
1333,-3.865
1334,-3.865
1335,-3.865
1336,-3.865
1337,-3.866
1338,-3.866
1339,-3.866
1340,-3.866
1341,-3.867
1342,-3.867
1343,-3.867
1344,-3.868
1345,-3.868
1346,-3.868
1347,-3.868
1348,-3.869
1349,-3.869
1350,-3.869
1351,-3.870
1352,-3.870
1353,-3.870
1354,-3.870
1355,-3.871
1356,-3.871
1357,-3.871
1358,-3.871
1359,-3.872
1360,-3.872
1361,-3.872
1362,-3.872
1363,-3.873
1364,-3.873
1365,-3.873
1366,-3.873
1367,-3.874
1368,-3.874
1369,-3.874
1370,-3.874
1371,-3.875
1372,-3.875
1373,-3.875
1374,-3.875
1375,-3.876
1376,-3.876
1377,-3.876
1378,-3.877
1379,-3.877
1380,-3.877
1381,-3.878
1382,-3.878
1383,-3.878
1384,-3.878
1385,-3.879
1386,-3.879
1387,-3.879
1388,-3.880
1389,-3.880
1390,-3.880
1391,-3.880
1392,-3.881
1393,-3.881
1394,-3.881
1395,-3.881
1396,-3.882
1397,-3.882
1398,-3.882
1399,-3.882
1400,-3.883
1401,-3.883
1402,-3.883
1403,-3.884
1404,-3.884
1405,-3.884
1406,-3.885
1407,-3.885
1408,-3.885
1409,-3.885
1410,-3.886
1411,-3.886
1412,-3.886
1413,-3.886
1414,-3.887
1415,-3.887
1416,-3.887
1417,-3.887
1418,-3.888
1419,-3.888
1420,-3.888
1421,-3.888
1422,-3.889
1423,-3.889
1424,-3.889
1425,-3.889
1426,-3.890
1427,-3.890
1428,-3.890
1429,-3.890
1430,-3.891
1431,-3.891
1432,-3.891
1433,-3.892
1434,-3.892
1435,-3.892
1436,-3.893
1437,-3.893
1438,-3.893
1439,-3.893
1440,-3.894
1441,-3.894
1442,-3.894
1443,-3.894
1444,-3.895
1445,-3.895
1446,-3.895
1447,-3.896
1448,-3.896
1449,-3.896
1450,-3.896
1451,-3.897
1452,-3.897
1453,-3.897
1454,-3.897
1455,-3.898
1456,-3.898
1457,-3.898
1458,-3.898
1459,-3.898
1460,-3.899
1461,-3.899
1462,-3.900
1463,-3.900
1464,-3.900
1465,-3.900
1466,-3.900
1467,-3.901
1468,-3.901
1469,-3.901
1470,-3.902
1471,-3.902
1472,-3.902
1473,-3.902
1474,-3.903
1475,-3.903
1476,-3.903
1477,-3.903
1478,-3.904
1479,-3.904
1480,-3.904
1481,-3.904
1482,-3.905
1483,-3.905
1484,-3.905
1485,-3.905
1486,-3.905
1487,-3.906
1488,-3.906
1489,-3.906
1490,-3.906
1491,-3.907
1492,-3.907
1493,-3.907
1494,-3.908
1495,-3.908
1496,-3.908
1497,-3.908
1498,-3.908
1499,-3.909
1500,-3.909
1501,-3.909
1502,-3.909
1503,-3.910
1504,-3.910
1505,-3.910
1506,-3.910
1507,-3.911
1508,-3.911
1509,-3.911
1510,-3.911
1511,-3.912
1512,-3.912
1513,-3.912
1514,-3.912
1515,-3.912
1516,-3.913
1517,-3.913
1518,-3.913
1519,-3.913
1520,-3.913
1521,-3.914
1522,-3.914
1523,-3.914
1524,-3.914
1525,-3.914
1526,-3.915
1527,-3.915
1528,-3.915
1529,-3.915
1530,-3.916
1531,-3.916
1532,-3.916
1533,-3.916
1534,-3.917
1535,-3.917
1536,-3.917
1537,-3.917
1538,-3.918
1539,-3.918
1540,-3.918
1541,-3.918
1542,-3.918
1543,-3.919
1544,-3.919
1545,-3.919
1546,-3.919
1547,-3.920
1548,-3.920
1549,-3.920
1550,-3.920
1551,-3.920
1552,-3.920
1553,-3.921
1554,-3.921
1555,-3.921
1556,-3.921
1557,-3.922
1558,-3.922
1559,-3.922
1560,-3.922
1561,-3.922
1562,-3.923
1563,-3.923
1564,-3.923
1565,-3.923
1566,-3.924
1567,-3.924
1568,-3.924
1569,-3.924
1570,-3.925
1571,-3.925
1572,-3.925
1573,-3.925
1574,-3.926
1575,-3.926
1576,-3.926
1577,-3.926
1578,-3.926
1579,-3.927
1580,-3.927
1581,-3.927
1582,-3.927
1583,-3.928
1584,-3.928
1585,-3.928
1586,-3.928
1587,-3.928
1588,-3.929
1589,-3.929
1590,-3.929
1591,-3.929
1592,-3.929
1593,-3.930
1594,-3.930
1595,-3.930
1596,-3.930
1597,-3.931
1598,-3.931
1599,-3.931
1600,-3.931
1601,-3.931
1602,-3.932
1603,-3.932
1604,-3.932
1605,-3.932
1606,-3.933
1607,-3.933
1608,-3.933
1609,-3.933
1610,-3.934
1611,-3.934
1612,-3.934
1613,-3.934
1614,-3.934
1615,-3.935
1616,-3.935
1617,-3.935
1618,-3.935
1619,-3.935
1620,-3.936
1621,-3.936
1622,-3.936
1623,-3.936
1624,-3.936
1625,-3.937
1626,-3.937
1627,-3.937
1628,-3.937
1629,-3.937
1630,-3.938
1631,-3.938
1632,-3.938
1633,-3.938
1634,-3.938
1635,-3.939
1636,-3.939
1637,-3.939
1638,-3.939
1639,-3.940
1640,-3.940
1641,-3.940
1642,-3.940
1643,-3.940
1644,-3.940
1645,-3.941
1646,-3.941
1647,-3.941
1648,-3.941
1649,-3.942
1650,-3.942
1651,-3.942
1652,-3.942
1653,-3.942
1654,-3.942
1655,-3.943
1656,-3.943
1657,-3.943
1658,-3.943
1659,-3.943
1660,-3.944
1661,-3.944
1662,-3.944
1663,-3.944
1664,-3.944
1665,-3.944
1666,-3.944
1667,-3.945
1668,-3.945
1669,-3.945
1670,-3.945
1671,-3.945
1672,-3.946
1673,-3.946
1674,-3.946
1675,-3.946
1676,-3.946
1677,-3.946
1678,-3.947
1679,-3.947
1680,-3.947
1681,-3.947
1682,-3.948
1683,-3.948
1684,-3.948
1685,-3.948
1686,-3.948
1687,-3.949
1688,-3.949
1689,-3.949
1690,-3.949
1691,-3.949
1692,-3.950
1693,-3.950
1694,-3.950
1695,-3.950
1696,-3.950
1697,-3.950
1698,-3.951
1699,-3.951
1700,-3.951
1701,-3.951
1702,-3.951
1703,-3.951
1704,-3.952
1705,-3.952
1706,-3.952
1707,-3.952
1708,-3.952
1709,-3.953
1710,-3.953
1711,-3.953
1712,-3.953
1713,-3.953
1714,-3.953
1715,-3.954
1716,-3.954
1717,-3.954
1718,-3.954
1719,-3.954
1720,-3.954
1721,-3.955
1722,-3.955
1723,-3.955
1724,-3.955
1725,-3.955
1726,-3.956
1727,-3.956
1728,-3.956
1729,-3.956
1730,-3.956
1731,-3.957
1732,-3.957
1733,-3.957
1734,-3.957
1735,-3.957
1736,-3.958
1737,-3.958
1738,-3.958
1739,-3.958
1740,-3.958
1741,-3.959
1742,-3.959
1743,-3.959
1744,-3.959
1745,-3.959
1746,-3.959
1747,-3.960
1748,-3.960
1749,-3.960
1750,-3.960
1751,-3.960
1752,-3.960
1753,-3.961
1754,-3.961
1755,-3.961
1756,-3.961
1757,-3.961
1758,-3.962
1759,-3.962
1760,-3.962
1761,-3.962
1762,-3.962
1763,-3.962
1764,-3.963
1765,-3.963
1766,-3.963
1767,-3.963
1768,-3.963
1769,-3.964
1770,-3.964
1771,-3.964
1772,-3.964
1773,-3.964
1774,-3.964
1775,-3.965
1776,-3.965
1777,-3.965
1778,-3.965
1779,-3.965
1780,-3.966
1781,-3.966
1782,-3.966
1783,-3.966
1784,-3.966
1785,-3.966
1786,-3.967
1787,-3.967
1788,-3.967
1789,-3.967
1790,-3.967
1791,-3.967
1792,-3.968
1793,-3.968
1794,-3.968
1795,-3.968
1796,-3.968
1797,-3.968
1798,-3.969
1799,-3.969
1800,-3.969
1801,-3.969
1802,-3.969
1803,-3.969
1804,-3.970
1805,-3.970
1806,-3.970
1807,-3.970
1808,-3.970
1809,-3.970
1810,-3.971
1811,-3.971
1812,-3.971
1813,-3.971
1814,-3.971
1815,-3.972
1816,-3.972
1817,-3.972
1818,-3.972
1819,-3.972
1820,-3.972
1821,-3.972
1822,-3.973
1823,-3.973
1824,-3.973
1825,-3.973
1826,-3.973
1827,-3.974
1828,-3.974
1829,-3.974
1830,-3.974
1831,-3.974
1832,-3.974
1833,-3.974
1834,-3.975
1835,-3.975
1836,-3.975
1837,-3.975
1838,-3.975
1839,-3.975
1840,-3.975
1841,-3.976
1842,-3.976
1843,-3.976
1844,-3.976
1845,-3.976
1846,-3.976
1847,-3.977
1848,-3.977
1849,-3.977
1850,-3.977
1851,-3.977
1852,-3.977
1853,-3.977
1854,-3.978
1855,-3.978
1856,-3.978
1857,-3.978
1858,-3.978
1859,-3.978
1860,-3.978
1861,-3.978
1862,-3.979
1863,-3.979
1864,-3.979
1865,-3.979
1866,-3.979
1867,-3.980
1868,-3.980
1869,-3.980
1870,-3.980
1871,-3.980
