# time [s],deformation [mm]
410,-3.644
411,-3.645
412,-3.646
413,-3.646
414,-3.647
415,-3.648
416,-3.648
417,-3.649
418,-3.650
419,-3.650
420,-3.651
421,-3.652
422,-3.652
423,-3.653
424,-3.654
425,-3.654
426,-3.655
427,-3.655
428,-3.656
429,-3.656
430,-3.657
431,-3.658
432,-3.658
433,-3.659
434,-3.660
435,-3.660
436,-3.661
437,-3.662
438,-3.662
439,-3.663
440,-3.664
441,-3.664
442,-3.665
443,-3.666
444,-3.666
445,-3.667
446,-3.667
447,-3.668
448,-3.669
449,-3.669
450,-3.670
451,-3.671
452,-3.671
453,-3.672
454,-3.673
455,-3.673
456,-3.674
457,-3.675
458,-3.675
459,-3.676
460,-3.677
461,-3.677
462,-3.678
463,-3.679
464,-3.679
465,-3.680
466,-3.680
467,-3.681
468,-3.682
469,-3.682
470,-3.683
471,-3.683
472,-3.684
473,-3.685
474,-3.685
475,-3.686
476,-3.686
477,-3.687
478,-3.687
479,-3.688
480,-3.689
481,-3.689
482,-3.690
483,-3.690
484,-3.691
485,-3.691
486,-3.692
487,-3.693
488,-3.693
489,-3.694
490,-3.695
491,-3.695
492,-3.696
493,-3.696
494,-3.697
495,-3.698
496,-3.698
497,-3.699
498,-3.699
499,-3.700
500,-3.701
501,-3.701
502,-3.702
503,-3.702
504,-3.703
505,-3.704
506,-3.704
507,-3.705
508,-3.705
509,-3.706
510,-3.706
511,-3.707
512,-3.708
513,-3.708
514,-3.709
515,-3.710
516,-3.710
517,-3.711
518,-3.711
519,-3.712
520,-3.712
521,-3.713
522,-3.713
523,-3.714
524,-3.714
525,-3.715
526,-3.716
527,-3.716
528,-3.717
529,-3.717
530,-3.718
531,-3.718
532,-3.719
533,-3.719
534,-3.720
535,-3.720
536,-3.721
537,-3.721
538,-3.722
539,-3.722
540,-3.723
541,-3.724
542,-3.724
543,-3.725
544,-3.725
545,-3.726
546,-3.726
547,-3.727
548,-3.727
549,-3.728
550,-3.728
551,-3.729
552,-3.730
553,-3.730
554,-3.731
555,-3.731
556,-3.732
557,-3.732
558,-3.733
559,-3.734
560,-3.734
561,-3.735
562,-3.735
563,-3.736
564,-3.736
565,-3.737
566,-3.737
567,-3.738
568,-3.738
569,-3.739
570,-3.739
571,-3.740
572,-3.741
573,-3.741
574,-3.742
575,-3.742
576,-3.743
577,-3.743
578,-3.744
579,-3.744
580,-3.745
581,-3.745
582,-3.746
583,-3.746
584,-3.747
585,-3.747
586,-3.748
587,-3.748
588,-3.749
589,-3.749
590,-3.750
591,-3.750
592,-3.751
593,-3.751
594,-3.752
595,-3.752
596,-3.753
597,-3.753
598,-3.754
599,-3.754
600,-3.755
601,-3.755
602,-3.756
603,-3.756
604,-3.757
605,-3.757
606,-3.758
607,-3.758
608,-3.759
609,-3.759
610,-3.760
611,-3.760
612,-3.761
613,-3.761
614,-3.762
615,-3.762
616,-3.763
617,-3.763
618,-3.764
619,-3.764
620,-3.765
621,-3.765
622,-3.766
623,-3.766
624,-3.767
625,-3.767
626,-3.768
627,-3.768
628,-3.769
629,-3.769
630,-3.770
631,-3.770
632,-3.771
633,-3.771
634,-3.772
635,-3.772
636,-3.773
637,-3.773
638,-3.774
639,-3.774
640,-3.775
641,-3.775
642,-3.776
643,-3.776
644,-3.777
645,-3.777
646,-3.777
647,-3.778
648,-3.778
649,-3.779
650,-3.779
651,-3.780
652,-3.780
653,-3.781
654,-3.781
655,-3.782
656,-3.782
657,-3.783
658,-3.783
659,-3.783
660,-3.784
661,-3.784
662,-3.785
663,-3.785
664,-3.786
665,-3.786
666,-3.787
667,-3.787
668,-3.788
669,-3.788
670,-3.789
671,-3.789
672,-3.790
673,-3.790
674,-3.790
675,-3.791
676,-3.791
677,-3.792
678,-3.792
679,-3.793
680,-3.793
681,-3.794
682,-3.794
683,-3.795
684,-3.795
685,-3.796
686,-3.796
687,-3.797
688,-3.797
689,-3.798
690,-3.798
691,-3.798
692,-3.799
693,-3.799
694,-3.800
695,-3.800
696,-3.801
697,-3.801
698,-3.802
699,-3.802
700,-3.803
701,-3.803
702,-3.803
703,-3.804
704,-3.804
705,-3.805
706,-3.805
707,-3.806
708,-3.806
709,-3.807
710,-3.807
711,-3.808
712,-3.808
713,-3.808
714,-3.809
715,-3.809
716,-3.810
717,-3.810
718,-3.810
719,-3.811
720,-3.811
721,-3.812
722,-3.812
723,-3.813
724,-3.813
725,-3.814
726,-3.814
727,-3.814
728,-3.815
729,-3.815
730,-3.816
731,-3.816
732,-3.816
733,-3.817
734,-3.817
735,-3.818
736,-3.818
737,-3.818
738,-3.819
739,-3.819
740,-3.820
741,-3.820
742,-3.821
743,-3.821
744,-3.822
745,-3.822
746,-3.822
747,-3.823
748,-3.823
749,-3.824
750,-3.824
751,-3.825
752,-3.825
753,-3.825
754,-3.826
755,-3.826
756,-3.827
757,-3.827
758,-3.828
759,-3.828
760,-3.828
761,-3.829
762,-3.829
763,-3.830
764,-3.830
765,-3.831
766,-3.831
767,-3.831
768,-3.832
769,-3.832
770,-3.833
771,-3.833
772,-3.833
773,-3.834
774,-3.834
775,-3.835
776,-3.835
777,-3.836
778,-3.836
779,-3.836
780,-3.837
781,-3.837
782,-3.838
783,-3.838
784,-3.838
785,-3.839
786,-3.839
787,-3.840
788,-3.840
789,-3.840
790,-3.841
791,-3.841
792,-3.841
793,-3.842
794,-3.842
795,-3.843
796,-3.843
797,-3.844
798,-3.844
799,-3.844
800,-3.845
801,-3.845
802,-3.846
803,-3.846
804,-3.846
805,-3.847
806,-3.847
807,-3.847
808,-3.848
809,-3.848
810,-3.848
811,-3.849
812,-3.849
813,-3.850
814,-3.850
815,-3.850
816,-3.851
817,-3.851
818,-3.851
819,-3.852
820,-3.852
821,-3.853
822,-3.853
823,-3.854
824,-3.854
825,-3.854
826,-3.855
827,-3.855
828,-3.855
829,-3.856
830,-3.856
831,-3.856
832,-3.857
833,-3.857
834,-3.858
835,-3.858
836,-3.858
837,-3.859
838,-3.859
839,-3.860
840,-3.860
841,-3.861
842,-3.861
843,-3.861
844,-3.862
845,-3.862
846,-3.862
847,-3.863
848,-3.863
849,-3.863
850,-3.864
851,-3.864
852,-3.865
853,-3.865
854,-3.865
855,-3.866
856,-3.866
857,-3.866
858,-3.867
859,-3.867
860,-3.868
861,-3.868
862,-3.868
863,-3.869
864,-3.869
865,-3.870
866,-3.870
867,-3.870
868,-3.871
869,-3.871
870,-3.871
871,-3.872
872,-3.872
873,-3.872
874,-3.873
875,-3.873
876,-3.873
877,-3.874
878,-3.874
879,-3.875
880,-3.875
881,-3.875
882,-3.876
883,-3.876
884,-3.876
885,-3.877
886,-3.877
887,-3.877
888,-3.878
889,-3.878
890,-3.878
891,-3.879
892,-3.879
893,-3.879
894,-3.880
895,-3.880
896,-3.880
897,-3.881
898,-3.881
899,-3.881
900,-3.882
901,-3.882
902,-3.882
903,-3.883
904,-3.883
905,-3.883
906,-3.884
907,-3.884
908,-3.885
909,-3.885
910,-3.885
911,-3.886
912,-3.886
913,-3.886
914,-3.887
915,-3.887
916,-3.887
917,-3.888
918,-3.888
919,-3.888
920,-3.889
921,-3.889
922,-3.889
923,-3.890
924,-3.890
925,-3.890
926,-3.891
927,-3.891
928,-3.892
929,-3.892
930,-3.892
931,-3.893
932,-3.893
933,-3.893
934,-3.894
935,-3.894
936,-3.894
937,-3.895
938,-3.895
939,-3.895
940,-3.896
941,-3.896
942,-3.896
943,-3.897
944,-3.897
945,-3.897
946,-3.898
947,-3.898
948,-3.898
949,-3.899
950,-3.899
951,-3.899
952,-3.900
953,-3.900
954,-3.900
955,-3.901
956,-3.901
957,-3.902
958,-3.902
959,-3.902
960,-3.902
961,-3.903
962,-3.903
963,-3.903
964,-3.904
965,-3.904
966,-3.904
967,-3.905
968,-3.905
969,-3.905
970,-3.906
971,-3.906
972,-3.906
973,-3.907
974,-3.907
975,-3.907
976,-3.908
977,-3.908
978,-3.908
979,-3.909
980,-3.909
981,-3.909
982,-3.909
983,-3.910
984,-3.910
985,-3.910
986,-3.911
987,-3.911
988,-3.911
989,-3.912
990,-3.912
991,-3.912
992,-3.912
993,-3.913
994,-3.913
995,-3.913
996,-3.914
997,-3.914
998,-3.914
999,-3.914
1000,-3.915
1001,-3.915
1002,-3.916
1003,-3.916
1004,-3.916
1005,-3.916
1006,-3.917
1007,-3.917
1008,-3.917
1009,-3.918
1010,-3.918
1011,-3.918
1012,-3.919
1013,-3.919
1014,-3.919
1015,-3.919
1016,-3.920
1017,-3.920
1018,-3.920
1019,-3.921
1020,-3.921
1021,-3.921
1022,-3.922
1023,-3.922
1024,-3.922
1025,-3.923
1026,-3.923
1027,-3.923
1028,-3.924
1029,-3.924
1030,-3.924
1031,-3.925
1032,-3.925
1033,-3.925
1034,-3.926
1035,-3.926
1036,-3.926
1037,-3.927
1038,-3.927
1039,-3.927
1040,-3.927
1041,-3.928
1042,-3.928
1043,-3.928
1044,-3.929
1045,-3.929
1046,-3.929
1047,-3.929
1048,-3.930
1049,-3.930
1050,-3.930
1051,-3.931
1052,-3.931
1053,-3.931
1054,-3.932
1055,-3.932
1056,-3.932
1057,-3.933
1058,-3.933
1059,-3.933
1060,-3.934
1061,-3.934
1062,-3.934
1063,-3.934
1064,-3.935
1065,-3.935
1066,-3.935
1067,-3.935
1068,-3.936
1069,-3.936
1070,-3.936
1071,-3.937
1072,-3.937
1073,-3.937
1074,-3.937
1075,-3.938
1076,-3.938
1077,-3.938
1078,-3.938
1079,-3.939
1080,-3.939
1081,-3.939
1082,-3.940
1083,-3.940
1084,-3.940
1085,-3.941
1086,-3.941
1087,-3.941
1088,-3.941
1089,-3.942
1090,-3.942
1091,-3.942
1092,-3.942
1093,-3.943
1094,-3.943
1095,-3.943
1096,-3.943
1097,-3.944
1098,-3.944
1099,-3.944
1100,-3.945
1101,-3.945
1102,-3.945
1103,-3.945
1104,-3.946
1105,-3.946
1106,-3.946
1107,-3.946
1108,-3.947
1109,-3.947
1110,-3.947
1111,-3.947
1112,-3.948
1113,-3.948
1114,-3.948
1115,-3.949
1116,-3.949
1117,-3.949
1118,-3.950
1119,-3.950
1120,-3.950
1121,-3.950
1122,-3.951
1123,-3.951
1124,-3.951
1125,-3.951
1126,-3.952
1127,-3.952
1128,-3.952
1129,-3.952
1130,-3.953
1131,-3.953
1132,-3.953
1133,-3.954
1134,-3.954
1135,-3.954
1136,-3.954
1137,-3.955
1138,-3.955
1139,-3.955
1140,-3.955
1141,-3.956
1142,-3.956
1143,-3.956
1144,-3.957
1145,-3.957
1146,-3.957
1147,-3.957
1148,-3.958
1149,-3.958
1150,-3.958
1151,-3.959
1152,-3.959
1153,-3.959
1154,-3.959
1155,-3.960
1156,-3.960
1157,-3.960
1158,-3.960
1159,-3.961
1160,-3.961
1161,-3.961
1162,-3.961
1163,-3.962
1164,-3.962
1165,-3.962
1166,-3.962
1167,-3.963
1168,-3.963
1169,-3.963
1170,-3.963
1171,-3.964
1172,-3.964
1173,-3.964
1174,-3.965
1175,-3.965
1176,-3.965
1177,-3.965
1178,-3.966
1179,-3.966
1180,-3.966
1181,-3.966
1182,-3.967
1183,-3.967
1184,-3.967
1185,-3.967
1186,-3.968
1187,-3.968
1188,-3.968
1189,-3.968
1190,-3.969
1191,-3.969
1192,-3.969
1193,-3.969
1194,-3.970
1195,-3.970
1196,-3.970
1197,-3.970
1198,-3.971
1199,-3.971
1200,-3.971
1201,-3.971
1202,-3.972
1203,-3.972
1204,-3.972
1205,-3.972
1206,-3.973
1207,-3.973
1208,-3.973
1209,-3.973
1210,-3.974
1211,-3.974
1212,-3.974
1213,-3.974
1214,-3.975
1215,-3.975
1216,-3.975
1217,-3.975
1218,-3.975
1219,-3.976
1220,-3.976
1221,-3.976
1222,-3.976
1223,-3.977
1224,-3.977
1225,-3.977
1226,-3.977
1227,-3.977
1228,-3.978
1229,-3.978
1230,-3.978
1231,-3.978
1232,-3.979
1233,-3.979
1234,-3.979
1235,-3.979
1236,-3.980
1237,-3.980
1238,-3.980
1239,-3.980
1240,-3.981
1241,-3.981
1242,-3.981
1243,-3.981
1244,-3.982
1245,-3.982
1246,-3.982
1247,-3.982
1248,-3.982
1249,-3.983
1250,-3.983
1251,-3.983
1252,-3.983
1253,-3.984
1254,-3.984
1255,-3.984
1256,-3.984
1257,-3.985
1258,-3.985
1259,-3.985
1260,-3.985
1261,-3.986
1262,-3.986
1263,-3.986
1264,-3.986
1265,-3.987
1266,-3.987
1267,-3.987
1268,-3.987
1269,-3.987
1270,-3.988
1271,-3.988
1272,-3.988
1273,-3.988
1274,-3.989
1275,-3.989
1276,-3.989
1277,-3.989
1278,-3.990
1279,-3.990
1280,-3.990
1281,-3.990
1282,-3.991
1283,-3.991
1284,-3.991
1285,-3.991
1286,-3.991
1287,-3.992
1288,-3.992
1289,-3.992
1290,-3.992
1291,-3.993
1292,-3.993
1293,-3.993
1294,-3.993
1295,-3.993
1296,-3.994
1297,-3.994
1298,-3.994
1299,-3.994
1300,-3.995
1301,-3.995
1302,-3.995
1303,-3.995
1304,-3.996
1305,-3.996
1306,-3.996
1307,-3.996
1308,-3.996
1309,-3.997
1310,-3.997
1311,-3.997
1312,-3.997
1313,-3.998
1314,-3.998
1315,-3.998
1316,-3.998
1317,-3.998
1318,-3.999
1319,-3.999
1320,-3.999
1321,-3.999
1322,-3.999
1323,-4.000
1324,-4.000
1325,-4.000
1326,-4.000
1327,-4.000
1328,-4.001
1329,-4.001
1330,-4.001
1331,-4.001
1332,-4.001
1333,-4.002
1334,-4.002
1335,-4.002
1336,-4.002
1337,-4.003
1338,-4.003
1339,-4.003
1340,-4.003
1341,-4.003
1342,-4.004
1343,-4.004
1344,-4.004
1345,-4.004
1346,-4.005
1347,-4.005
1348,-4.005
1349,-4.005
1350,-4.005
1351,-4.006
1352,-4.006
1353,-4.006
1354,-4.006
1355,-4.006
1356,-4.007
1357,-4.007
1358,-4.007
1359,-4.007
1360,-4.007
1361,-4.008
1362,-4.008
1363,-4.008
1364,-4.008
1365,-4.008
1366,-4.008
1367,-4.009
1368,-4.009
1369,-4.009
1370,-4.009
1371,-4.009
1372,-4.010
1373,-4.010
1374,-4.010
1375,-4.010
1376,-4.010
1377,-4.011
1378,-4.011
1379,-4.011
1380,-4.011
1381,-4.012
1382,-4.012
1383,-4.012
1384,-4.012
1385,-4.012
1386,-4.013
1387,-4.013
1388,-4.013
1389,-4.013
1390,-4.013
1391,-4.014
1392,-4.014
1393,-4.014
1394,-4.014
1395,-4.014
1396,-4.015
1397,-4.015
1398,-4.015
1399,-4.015
1400,-4.015
1401,-4.015
1402,-4.016
1403,-4.016
1404,-4.016
1405,-4.016
1406,-4.016
1407,-4.017
1408,-4.017
1409,-4.017
1410,-4.017
1411,-4.017
1412,-4.018
1413,-4.018
1414,-4.018
1415,-4.018
1416,-4.019
1417,-4.019
1418,-4.019
1419,-4.019
1420,-4.019
1421,-4.020
1422,-4.020
1423,-4.020
1424,-4.020
1425,-4.021
1426,-4.021
1427,-4.021
1428,-4.021
1429,-4.021
1430,-4.022
1431,-4.022
1432,-4.022
1433,-4.022
1434,-4.022
1435,-4.022
1436,-4.023
1437,-4.023
1438,-4.023
1439,-4.023
1440,-4.023
1441,-4.024
1442,-4.024
1443,-4.024
1444,-4.024
1445,-4.024
1446,-4.025
1447,-4.025
1448,-4.025
1449,-4.025
1450,-4.025
1451,-4.025
1452,-4.026
1453,-4.026
1454,-4.026
1455,-4.026
1456,-4.026
1457,-4.027
1458,-4.027
1459,-4.027
1460,-4.027
1461,-4.027
1462,-4.028
1463,-4.028
1464,-4.028
1465,-4.028
1466,-4.028
1467,-4.029
1468,-4.029
1469,-4.029
1470,-4.029
1471,-4.029
1472,-4.030
1473,-4.030
1474,-4.030
1475,-4.030
1476,-4.030
1477,-4.031
1478,-4.031
1479,-4.031
1480,-4.031
1481,-4.031
1482,-4.031
1483,-4.032
1484,-4.032
1485,-4.032
1486,-4.032
1487,-4.032
1488,-4.032
1489,-4.033
1490,-4.033
1491,-4.033
1492,-4.033
1493,-4.033
1494,-4.033
1495,-4.034
1496,-4.034
1497,-4.034
1498,-4.034
1499,-4.034
1500,-4.034
1501,-4.035
1502,-4.035
1503,-4.035
1504,-4.035
1505,-4.035
1506,-4.036
1507,-4.036
1508,-4.036
1509,-4.036
1510,-4.036
1511,-4.037
1512,-4.037
1513,-4.037
1514,-4.037
1515,-4.037
1516,-4.037
1517,-4.038
1518,-4.038
1519,-4.038
1520,-4.038
1521,-4.038
1522,-4.038
1523,-4.039
1524,-4.039
1525,-4.039
1526,-4.039
1527,-4.039
1528,-4.039
1529,-4.040
1530,-4.040
1531,-4.040
1532,-4.040
1533,-4.040
1534,-4.040
1535,-4.041
1536,-4.041
1537,-4.041
1538,-4.041
1539,-4.041
1540,-4.041
1541,-4.041
1542,-4.042
1543,-4.042
1544,-4.042
1545,-4.042
1546,-4.042
1547,-4.042
1548,-4.043
1549,-4.043
1550,-4.043
1551,-4.043
1552,-4.043
1553,-4.044
1554,-4.044
1555,-4.044
1556,-4.044
1557,-4.044
1558,-4.044
1559,-4.045
1560,-4.045
1561,-4.045
1562,-4.045
1563,-4.045
1564,-4.045
1565,-4.046
1566,-4.046
1567,-4.046
1568,-4.046
1569,-4.046
1570,-4.046
1571,-4.047
1572,-4.047
1573,-4.047
1574,-4.047
1575,-4.047
1576,-4.047
1577,-4.048
1578,-4.048
1579,-4.048
1580,-4.048
1581,-4.048
1582,-4.048
1583,-4.049
1584,-4.049
1585,-4.049
1586,-4.049
1587,-4.049
1588,-4.049
1589,-4.050
1590,-4.050
1591,-4.050
1592,-4.050
1593,-4.050
1594,-4.051
1595,-4.051
1596,-4.051
1597,-4.051
1598,-4.051
1599,-4.051
1600,-4.051
1601,-4.052
1602,-4.052
1603,-4.052
1604,-4.052
1605,-4.052
1606,-4.053
1607,-4.053
1608,-4.053
1609,-4.053
1610,-4.053
1611,-4.053
1612,-4.054
1613,-4.054
1614,-4.054
1615,-4.054
1616,-4.054
1617,-4.054
1618,-4.055
1619,-4.055
1620,-4.055
1621,-4.055
1622,-4.055
1623,-4.055
1624,-4.056
1625,-4.056
1626,-4.056
1627,-4.056
1628,-4.056
1629,-4.056
1630,-4.057
1631,-4.057
1632,-4.057
1633,-4.057
1634,-4.057
1635,-4.057
1636,-4.057
1637,-4.058
1638,-4.058
1639,-4.058
1640,-4.058
1641,-4.058
1642,-4.058
1643,-4.059
1644,-4.059
1645,-4.059
1646,-4.059
1647,-4.059
1648,-4.059
1649,-4.060
1650,-4.060
1651,-4.060
1652,-4.060
1653,-4.060
1654,-4.060
1655,-4.060
1656,-4.061
1657,-4.061
1658,-4.061
1659,-4.061
1660,-4.061
1661,-4.062
1662,-4.062
1663,-4.062
1664,-4.062
1665,-4.062
1666,-4.062
1667,-4.062
1668,-4.063
1669,-4.063
1670,-4.063
1671,-4.063
1672,-4.063
1673,-4.063
1674,-4.063
1675,-4.064
1676,-4.064
1677,-4.064
1678,-4.064
1679,-4.064
1680,-4.064
1681,-4.064
1682,-4.065
1683,-4.065
1684,-4.065
1685,-4.065
1686,-4.065
1687,-4.065
1688,-4.065
1689,-4.066
1690,-4.066
1691,-4.066
1692,-4.066
1693,-4.066
1694,-4.066
1695,-4.066
1696,-4.067
1697,-4.067
1698,-4.067
1699,-4.067
1700,-4.067
1701,-4.067
1702,-4.068
1703,-4.068
1704,-4.068
1705,-4.068
1706,-4.068
1707,-4.068
1708,-4.068
1709,-4.069
1710,-4.069
1711,-4.069
1712,-4.069
1713,-4.069
1714,-4.069
1715,-4.069
1716,-4.070
1717,-4.070
1718,-4.070
1719,-4.070
1720,-4.070
1721,-4.070
1722,-4.070
1723,-4.071
1724,-4.071
1725,-4.071
1726,-4.071
1727,-4.071
1728,-4.071
1729,-4.071
1730,-4.071
1731,-4.072
1732,-4.072
1733,-4.072
1734,-4.072
1735,-4.072
1736,-4.072
1737,-4.072
1738,-4.072
1739,-4.073
1740,-4.073
1741,-4.073
1742,-4.073
1743,-4.073
1744,-4.073
1745,-4.073
1746,-4.074
1747,-4.074
1748,-4.074
1749,-4.074
1750,-4.074
1751,-4.074
1752,-4.074
1753,-4.075
1754,-4.075
1755,-4.075
1756,-4.075
1757,-4.075
1758,-4.075
1759,-4.075
1760,-4.075
1761,-4.076
1762,-4.076
1763,-4.076
1764,-4.076
1765,-4.076
1766,-4.076
1767,-4.077
1768,-4.077
1769,-4.077
1770,-4.077
1771,-4.077
1772,-4.077
1773,-4.077
1774,-4.078
1775,-4.078
1776,-4.078
1777,-4.078
1778,-4.078
1779,-4.078
1780,-4.078
1781,-4.078
1782,-4.079
1783,-4.079
1784,-4.079
1785,-4.079
1786,-4.079
1787,-4.079
1788,-4.079
1789,-4.079
1790,-4.080
1791,-4.080
1792,-4.080
1793,-4.080
1794,-4.080
1795,-4.080
1796,-4.080
1797,-4.080
1798,-4.081
1799,-4.081
1800,-4.081
1801,-4.081
1802,-4.081
1803,-4.081
1804,-4.081
1805,-4.082
1806,-4.082
1807,-4.082
1808,-4.082
1809,-4.082
1810,-4.082
1811,-4.082
1812,-4.083
1813,-4.083
1814,-4.083
1815,-4.083
1816,-4.083
1817,-4.083
1818,-4.083
1819,-4.084
1820,-4.084
1821,-4.084
1822,-4.084
1823,-4.084
1824,-4.084
1825,-4.084
1826,-4.084
1827,-4.085
1828,-4.085
1829,-4.085
1830,-4.085
1831,-4.085
1832,-4.085
1833,-4.086
1834,-4.086
1835,-4.086
1836,-4.086
1837,-4.086
1838,-4.086
1839,-4.086
1840,-4.086
1841,-4.087
1842,-4.087
1843,-4.087
1844,-4.087
1845,-4.087
1846,-4.087
1847,-4.087
1848,-4.087
1849,-4.087
1850,-4.088
1851,-4.088
1852,-4.088
1853,-4.088
1854,-4.088
1855,-4.088
1856,-4.088
1857,-4.088
1858,-4.089
1859,-4.089
1860,-4.089
1861,-4.089
1862,-4.089
1863,-4.089
1864,-4.089
1865,-4.089
1866,-4.090
1867,-4.090
1868,-4.090
1869,-4.090
1870,-4.090
1871,-4.090
