# time [s],deformation [mm]
1,-0.728
2,-0.728
3,-0.728
4,-0.728
5,-0.728
6,-0.728
7,-0.728
8,-0.728
9,-0.728
10,-0.728
11,-0.728
12,-0.728
13,-0.728
14,-0.728
15,-0.728
16,-0.728
17,-0.728
18,-0.728
19,-0.728
20,-0.728
21,-0.728
22,-0.728
23,-0.728
24,-0.728
25,-0.728
26,-0.728
27,-0.728
28,-0.728
29,-0.728
30,-0.728
31,-0.728
32,-0.728
33,-0.728
34,-0.728
35,-0.728
36,-0.728
37,-0.728
38,-0.728
39,-0.728
40,-0.728
41,-0.728
42,-0.728
43,-0.728
44,-0.728
45,-0.728
46,-0.728
47,-0.728
48,-0.728
49,-0.728
50,-0.728
51,-0.728
52,-0.728
53,-0.728
54,-0.728
55,-0.728
56,-0.728
57,-0.728
58,-0.728
59,-0.728
60,-0.728
61,-0.728
62,-0.728
63,-0.728
64,-0.728
65,-0.728
66,-0.728
67,-0.728
68,-0.728
69,-0.728
70,-0.728
71,-0.728
72,-0.728
73,-0.728
74,-0.728
75,-0.728
76,-0.728
77,-0.728
78,-0.728
79,-0.728
80,-0.728
81,-0.728
82,-0.728
83,-0.728
84,-0.728
85,-0.728
86,-0.728
87,-0.728
88,-0.728
89,-0.728
90,-0.728
91,-0.728
92,-0.728
93,-0.728
94,-0.728
95,-0.728
96,-0.728
97,-0.728
98,-0.728
99,-0.728
100,-0.728
101,-0.728
102,-0.728
103,-0.728
104,-0.728
105,-0.728
106,-0.728
107,-0.803
108,-0.815
109,-0.823
110,-0.829
111,-0.833
112,-0.837
113,-0.840
114,-0.842
115,-0.845
116,-0.847
117,-0.849
118,-0.852
119,-0.854
120,-0.856
121,-0.858
122,-0.859
123,-0.861
124,-0.863
125,-0.864
126,-0.865
127,-0.867
128,-0.868
129,-0.869
130,-0.871
131,-0.872
132,-0.873
133,-0.874
134,-0.875
135,-0.876
136,-0.877
137,-0.878
138,-0.879
139,-0.880
140,-0.881
141,-0.882
142,-0.883
143,-0.884
144,-0.886
145,-0.886
146,-0.887
147,-0.888
148,-0.889
149,-0.890
150,-0.891
151,-0.892
152,-0.892
153,-0.893
154,-0.894
155,-0.895
156,-0.895
157,-0.896
158,-0.897
159,-0.898
160,-0.899
161,-0.899
162,-0.900
163,-0.901
164,-0.902
165,-0.902
166,-0.903
167,-0.903
168,-0.904
169,-0.905
170,-0.905
171,-0.906
172,-0.907
173,-0.907
174,-0.908
175,-0.909
176,-0.909
177,-0.910
178,-0.910
179,-0.911
180,-0.912
181,-0.912
182,-0.913
183,-0.913
184,-0.914
185,-0.915
186,-0.915
187,-0.916
188,-0.917
189,-0.917
190,-0.918
191,-0.918
192,-0.919
193,-0.919
194,-0.920
195,-0.920
196,-0.921
197,-0.921
198,-0.922
199,-0.922
200,-0.923
201,-0.924
202,-0.924
203,-0.925
204,-0.925
205,-0.926
206,-0.926
207,-0.927
208,-0.927
209,-0.928
210,-0.928
211,-0.929
212,-0.929
213,-0.930
214,-0.930
215,-0.931
216,-0.931
217,-0.931
218,-0.932
219,-0.933
220,-0.933
221,-0.934
222,-0.934
223,-0.934
224,-0.935
225,-0.935
226,-0.936
227,-0.936
228,-0.936
229,-0.937
230,-0.937
231,-0.938
232,-0.938
233,-0.939
234,-0.939
235,-0.939
236,-0.940
237,-0.940
238,-0.941
239,-0.941
240,-0.942
241,-0.942
242,-0.942
243,-0.943
244,-0.943
245,-0.944
246,-0.944
247,-0.945
248,-0.945
249,-0.945
250,-0.946
251,-0.946
252,-0.947
253,-0.947
254,-0.947
255,-0.948
256,-0.948
257,-0.949
258,-0.949
259,-0.950
260,-0.950
261,-0.950
262,-0.951
263,-0.951
264,-0.952
265,-0.952
266,-0.952
267,-0.953
268,-0.953
269,-0.953
270,-0.954
271,-0.954
272,-0.955
273,-0.955
274,-0.955
275,-0.956
276,-0.956
277,-0.957
278,-0.957
279,-0.957
280,-0.958
281,-0.958
282,-0.958
283,-0.959
284,-0.959
285,-0.959
286,-0.960
287,-0.960
288,-0.960
289,-0.961
290,-0.961
291,-0.962
292,-0.962
293,-0.962
294,-0.963
295,-0.963
296,-0.963
297,-0.964
298,-0.964
299,-0.964
300,-0.965
301,-0.965
302,-0.965
303,-0.966
304,-0.966
305,-0.966
306,-0.967
307,-0.967
308,-0.967
309,-0.968
310,-0.968
