# time [s],deformation [mm]
1,-2.037
2,-2.037
3,-2.037
4,-2.037
5,-2.037
6,-2.037
7,-2.037
8,-2.037
9,-2.037
10,-2.037
11,-2.037
12,-2.037
13,-2.037
14,-2.037
15,-2.037
16,-2.037
17,-2.037
18,-2.037
19,-2.037
20,-2.037
21,-2.037
22,-2.037
23,-2.037
24,-2.037
25,-2.037
26,-2.037
27,-2.037
28,-2.037
29,-2.037
30,-2.037
31,-2.037
32,-2.037
33,-2.037
34,-2.037
35,-2.037
36,-2.037
37,-2.037
38,-2.037
39,-2.037
40,-2.037
41,-2.037
42,-2.037
43,-2.037
44,-2.037
45,-2.037
46,-2.037
47,-2.037
48,-2.037
49,-2.037
50,-2.037
51,-2.037
52,-2.037
53,-2.038
54,-2.038
55,-2.040
56,-2.043
57,-2.071
58,-2.135
59,-2.148
60,-2.157
61,-2.164
62,-2.170
63,-2.176
64,-2.180
65,-2.184
66,-2.188
67,-2.192
68,-2.196
69,-2.199
70,-2.202
71,-2.206
72,-2.209
73,-2.211
74,-2.214
75,-2.216
76,-2.219
77,-2.221
78,-2.224
79,-2.226
80,-2.228
81,-2.231
82,-2.233
83,-2.235
84,-2.237
85,-2.239
86,-2.241
87,-2.243
88,-2.245
89,-2.247
90,-2.249
91,-2.251
92,-2.252
93,-2.254
94,-2.256
95,-2.258
96,-2.260
97,-2.261
98,-2.263
99,-2.265
100,-2.266
101,-2.268
102,-2.270
103,-2.271
104,-2.273
105,-2.274
106,-2.276
107,-2.277
108,-2.279
109,-2.280
110,-2.282
111,-2.283
112,-2.284
113,-2.286
114,-2.287
115,-2.289
116,-2.290
117,-2.292
118,-2.293
119,-2.295
120,-2.296
121,-2.297
122,-2.299
123,-2.300
124,-2.301
125,-2.303
126,-2.304
127,-2.305
128,-2.306
129,-2.308
130,-2.309
131,-2.310
132,-2.311
133,-2.312
134,-2.313
135,-2.314
136,-2.316
137,-2.317
138,-2.318
139,-2.319
140,-2.320
141,-2.321
142,-2.323
143,-2.324
144,-2.325
145,-2.326
146,-2.327
147,-2.329
148,-2.330
149,-2.331
150,-2.332
151,-2.333
152,-2.334
153,-2.335
154,-2.336
155,-2.337
156,-2.338
157,-2.339
158,-2.340
159,-2.342
160,-2.343
161,-2.343
162,-2.344
163,-2.345
164,-2.346
165,-2.347
166,-2.349
167,-2.350
168,-2.351
169,-2.352
170,-2.352
171,-2.353
172,-2.355
173,-2.355
174,-2.357
175,-2.358
176,-2.359
177,-2.360
178,-2.361
179,-2.361
180,-2.362
181,-2.363
182,-2.364
183,-2.365
184,-2.366
185,-2.367
186,-2.368
187,-2.369
188,-2.370
189,-2.371
190,-2.372
191,-2.373
192,-2.373
193,-2.374
194,-2.375
195,-2.376
196,-2.377
197,-2.378
198,-2.379
199,-2.379
200,-2.380
201,-2.381
202,-2.382
203,-2.383
204,-2.384
205,-2.385
206,-2.385
207,-2.386
208,-2.387
209,-2.388
210,-2.389
211,-2.390
212,-2.391
213,-2.392
214,-2.392
215,-2.393
216,-2.394
217,-2.395
218,-2.396
219,-2.397
220,-2.398
221,-2.398
222,-2.399
223,-2.400
224,-2.401
225,-2.401
226,-2.402
227,-2.403
228,-2.404
229,-2.405
230,-2.405
231,-2.406
232,-2.407
233,-2.408
234,-2.408
235,-2.409
236,-2.410
237,-2.410
238,-2.411
239,-2.412
240,-2.413
241,-2.414
242,-2.414
243,-2.415
244,-2.416
245,-2.417
246,-2.417
247,-2.418
248,-2.419
249,-2.420
250,-2.421
251,-2.421
252,-2.422
253,-2.423
254,-2.424
255,-2.424
256,-2.425
257,-2.426
258,-2.426
259,-2.427
260,-2.428
261,-2.429
262,-2.430
263,-2.430
264,-2.431
265,-2.432
266,-2.432
267,-2.433
268,-2.434
269,-2.434
270,-2.435
271,-2.436
272,-2.436
273,-2.437
274,-2.438
275,-2.438
276,-2.439
277,-2.440
278,-2.440
279,-2.441
280,-2.442
281,-2.442
282,-2.443
283,-2.444
284,-2.444
285,-2.445
286,-2.446
287,-2.446
288,-2.447
289,-2.448
290,-2.448
291,-2.449
292,-2.450
293,-2.450
294,-2.451
295,-2.452
296,-2.452
297,-2.453
298,-2.454
299,-2.454
300,-2.455
301,-2.456
302,-2.456
303,-2.457
304,-2.458
305,-2.458
306,-2.459
307,-2.460
308,-2.460
309,-2.461
310,-2.462
311,-2.462
312,-2.463
313,-2.463
314,-2.464
315,-2.465
316,-2.465
317,-2.466
318,-2.466
319,-2.467
320,-2.468
321,-2.468
322,-2.469
323,-2.470
324,-2.470
325,-2.471
326,-2.471
327,-2.472
328,-2.472
329,-2.473
330,-2.474
331,-2.474
332,-2.475
333,-2.475
334,-2.476
335,-2.477
336,-2.477
337,-2.478
338,-2.478
339,-2.479
340,-2.479
341,-2.480
342,-2.481
343,-2.481
344,-2.482
345,-2.482
346,-2.483
347,-2.484
348,-2.484
349,-2.485
350,-2.486
351,-2.486
352,-2.487
353,-2.487
354,-2.488
355,-2.488
356,-2.489
357,-2.490
358,-2.490
359,-2.491
360,-2.491
361,-2.492
362,-2.493
363,-2.493
364,-2.494
365,-2.494
366,-2.495
367,-2.495
