# time [s],deformation [mm]
241,-2.373
242,-2.373
243,-2.373
244,-2.373
245,-2.374
246,-2.374
247,-2.374
248,-2.374
249,-2.375
250,-2.375
251,-2.375
252,-2.375
253,-2.376
254,-2.376
255,-2.376
256,-2.376
257,-2.377
258,-2.377
259,-2.377
260,-2.377
261,-2.378
262,-2.378
263,-2.378
264,-2.378
265,-2.378
266,-2.379
267,-2.379
268,-2.379
269,-2.379
270,-2.379
271,-2.380
272,-2.380
273,-2.380
274,-2.380
275,-2.380
276,-2.381
277,-2.381
278,-2.381
279,-2.381
280,-2.381
281,-2.381
282,-2.382
283,-2.382
284,-2.382
285,-2.382
286,-2.383
287,-2.383
288,-2.383
289,-2.383
290,-2.383
291,-2.384
292,-2.384
293,-2.384
294,-2.384
295,-2.384
296,-2.384
297,-2.385
298,-2.385
299,-2.385
300,-2.385
301,-2.385
302,-2.385
303,-2.386
304,-2.386
305,-2.386
306,-2.386
307,-2.386
308,-2.386
309,-2.387
310,-2.387
311,-2.387
312,-2.387
313,-2.387
314,-2.387
315,-2.387
316,-2.388
317,-2.388
318,-2.388
319,-2.388
320,-2.388
321,-2.388
322,-2.389
323,-2.389
324,-2.389
325,-2.389
326,-2.389
327,-2.389
328,-2.389
329,-2.390
330,-2.390
331,-2.390
332,-2.390
333,-2.390
334,-2.390
335,-2.390
336,-2.391
337,-2.391
338,-2.391
339,-2.391
340,-2.391
341,-2.391
342,-2.391
343,-2.392
344,-2.392
345,-2.392
346,-2.392
347,-2.392
348,-2.392
349,-2.392
350,-2.393
351,-2.393
352,-2.393
353,-2.393
354,-2.393
355,-2.393
356,-2.393
357,-2.393
358,-2.394
359,-2.394
360,-2.394
361,-2.394
362,-2.394
363,-2.394
364,-2.394
365,-2.394
366,-2.395
367,-2.395
368,-2.395
369,-2.395
370,-2.395
371,-2.395
372,-2.395
373,-2.395
374,-2.395
375,-2.395
376,-2.396
377,-2.396
378,-2.396
379,-2.396
380,-2.396
381,-2.396
382,-2.396
383,-2.396
384,-2.396
385,-2.397
386,-2.397
387,-2.397
388,-2.397
389,-2.397
390,-2.397
391,-2.397
392,-2.397
393,-2.397
394,-2.397
395,-2.398
396,-2.398
397,-2.398
398,-2.398
399,-2.398
400,-2.398
401,-2.398
402,-2.398
403,-2.398
404,-2.398
405,-2.398
406,-2.399
407,-2.399
408,-2.399
409,-2.399
410,-2.399
411,-2.399
412,-2.399
413,-2.399
414,-2.399
415,-2.399
416,-2.400
417,-2.400
418,-2.400
419,-2.400
420,-2.400
421,-2.400
422,-2.400
423,-2.400
424,-2.400
425,-2.400
426,-2.400
427,-2.400
428,-2.401
429,-2.401
430,-2.401
431,-2.401
432,-2.401
433,-2.401
434,-2.401
435,-2.401
436,-2.401
437,-2.401
438,-2.401
439,-2.401
440,-2.402
441,-2.402
442,-2.402
443,-2.402
444,-2.402
445,-2.402
446,-2.402
447,-2.402
448,-2.402
449,-2.402
450,-2.402
451,-2.402
452,-2.402
453,-2.403
454,-2.403
455,-2.403
456,-2.403
457,-2.403
458,-2.403
459,-2.403
460,-2.403
461,-2.403
462,-2.403
463,-2.403
464,-2.403
465,-2.403
466,-2.403
467,-2.404
468,-2.404
469,-2.404
470,-2.404
471,-2.404
472,-2.404
473,-2.404
474,-2.404
475,-2.404
476,-2.404
477,-2.404
478,-2.404
479,-2.404
480,-2.404
481,-2.404
482,-2.405
483,-2.405
484,-2.405
485,-2.405
486,-2.405
487,-2.405
488,-2.405
489,-2.405
490,-2.405
491,-2.405
492,-2.405
493,-2.405
494,-2.405
495,-2.405
496,-2.405
497,-2.405
498,-2.406
499,-2.406
500,-2.406
501,-2.406
502,-2.406
503,-2.406
504,-2.406
505,-2.406
506,-2.406
507,-2.406
508,-2.406
509,-2.406
510,-2.406
511,-2.406
512,-2.406
513,-2.406
514,-2.406
515,-2.407
516,-2.407
517,-2.407
518,-2.407
519,-2.407
520,-2.407
521,-2.407
522,-2.407
523,-2.407
524,-2.407
525,-2.407
526,-2.407
527,-2.407
528,-2.407
529,-2.407
530,-2.408
531,-2.408
532,-2.408
533,-2.408
534,-2.408
535,-2.408
536,-2.408
537,-2.408
538,-2.408
539,-2.408
540,-2.408
541,-2.408
542,-2.408
543,-2.408
544,-2.408
545,-2.408
546,-2.409
547,-2.409
548,-2.409
549,-2.409
550,-2.409
551,-2.409
552,-2.409
553,-2.409
554,-2.409
555,-2.409
556,-2.409
557,-2.409
558,-2.409
559,-2.409
560,-2.409
561,-2.409
562,-2.409
563,-2.409
564,-2.409
565,-2.409
566,-2.410
567,-2.410
568,-2.410
569,-2.410
570,-2.410
571,-2.410
572,-2.410
573,-2.410
574,-2.410
575,-2.410
576,-2.410
577,-2.410
578,-2.410
579,-2.410
580,-2.410
581,-2.410
582,-2.410
583,-2.410
584,-2.411
585,-2.411
586,-2.411
587,-2.411
588,-2.411
589,-2.411
590,-2.411
591,-2.411
592,-2.411
593,-2.411
594,-2.411
595,-2.411
596,-2.411
597,-2.411
598,-2.411
599,-2.411
600,-2.411
601,-2.411
602,-2.411
603,-2.411
604,-2.411
605,-2.411
606,-2.412
607,-2.412
608,-2.412
609,-2.412
610,-2.412
611,-2.412
612,-2.412
613,-2.412
614,-2.412
615,-2.412
616,-2.412
617,-2.412
618,-2.412
619,-2.412
620,-2.412
621,-2.412
622,-2.412
623,-2.412
624,-2.412
625,-2.412
626,-2.412
627,-2.412
628,-2.413
629,-2.413
630,-2.413
631,-2.413
632,-2.413
633,-2.413
634,-2.413
635,-2.413
636,-2.413
637,-2.413
638,-2.413
639,-2.413
640,-2.413
641,-2.413
642,-2.413
643,-2.413
644,-2.413
645,-2.413
646,-2.413
647,-2.413
648,-2.413
649,-2.413
650,-2.413
651,-2.413
652,-2.414
653,-2.414
654,-2.414
655,-2.414
656,-2.414
657,-2.414
658,-2.414
659,-2.414
660,-2.414
661,-2.414
662,-2.414
663,-2.414
664,-2.414
665,-2.414
666,-2.414
667,-2.414
668,-2.414
669,-2.414
670,-2.414
671,-2.414
672,-2.414
673,-2.414
674,-2.414
675,-2.415
676,-2.415
677,-2.415
678,-2.415
679,-2.415
680,-2.415
681,-2.415
682,-2.415
683,-2.415
684,-2.415
685,-2.415
686,-2.415
687,-2.415
688,-2.415
689,-2.415
690,-2.415
691,-2.415
692,-2.415
693,-2.415
694,-2.415
695,-2.415
696,-2.415
697,-2.416
698,-2.416
699,-2.416
700,-2.416
701,-2.416
702,-2.416
703,-2.416
704,-2.416
705,-2.416
706,-2.416
707,-2.416
708,-2.416
709,-2.416
710,-2.416
711,-2.416
712,-2.416
713,-2.416
714,-2.416
715,-2.416
716,-2.416
717,-2.416
718,-2.416
719,-2.416
720,-2.416
721,-2.417
722,-2.417
723,-2.417
724,-2.417
725,-2.417
726,-2.417
727,-2.417
728,-2.417
729,-2.417
730,-2.417
731,-2.417
732,-2.417
733,-2.417
734,-2.417
735,-2.417
736,-2.417
737,-2.417
738,-2.417
739,-2.417
740,-2.417
741,-2.417
742,-2.417
743,-2.417
744,-2.417
745,-2.417
746,-2.418
747,-2.418
748,-2.418
749,-2.418
750,-2.418
751,-2.418
752,-2.418
753,-2.418
754,-2.418
755,-2.418
756,-2.418
757,-2.418
758,-2.418
759,-2.418
760,-2.418
761,-2.418
762,-2.418
763,-2.418
764,-2.418
765,-2.418
766,-2.418
767,-2.418
768,-2.418
769,-2.418
770,-2.418
771,-2.418
772,-2.418
773,-2.419
774,-2.419
775,-2.419
776,-2.419
777,-2.419
778,-2.419
779,-2.419
780,-2.419
781,-2.419
782,-2.419
783,-2.419
784,-2.419
785,-2.419
786,-2.419
787,-2.419
788,-2.419
789,-2.419
790,-2.419
791,-2.419
792,-2.419
793,-2.419
794,-2.419
795,-2.419
796,-2.419
797,-2.419
798,-2.419
799,-2.419
800,-2.419
801,-2.419
802,-2.419
803,-2.419
804,-2.419
805,-2.420
806,-2.420
807,-2.420
808,-2.420
809,-2.420
810,-2.420
811,-2.420
812,-2.420
813,-2.420
814,-2.420
815,-2.420
816,-2.420
817,-2.420
818,-2.420
819,-2.420
820,-2.420
821,-2.420
822,-2.420
823,-2.420
824,-2.420
825,-2.420
826,-2.420
827,-2.420
828,-2.420
829,-2.420
830,-2.420
831,-2.420
832,-2.420
833,-2.420
834,-2.420
835,-2.420
836,-2.420
837,-2.420
838,-2.421
839,-2.421
840,-2.421
841,-2.421
842,-2.421
843,-2.421
844,-2.421
845,-2.421
846,-2.421
847,-2.421
848,-2.421
849,-2.421
850,-2.421
851,-2.421
852,-2.421
853,-2.421
854,-2.421
855,-2.421
856,-2.421
857,-2.421
858,-2.421
859,-2.421
860,-2.421
861,-2.421
862,-2.421
863,-2.421
864,-2.421
865,-2.421
866,-2.421
867,-2.421
868,-2.421
869,-2.421
870,-2.421
871,-2.421
872,-2.422
873,-2.422
874,-2.422
875,-2.422
876,-2.422
877,-2.422
878,-2.422
879,-2.422
880,-2.422
881,-2.422
882,-2.422
883,-2.422
884,-2.422
885,-2.422
886,-2.422
887,-2.422
888,-2.422
889,-2.422
890,-2.422
891,-2.422
892,-2.422
893,-2.422
894,-2.422
895,-2.422
896,-2.422
897,-2.422
898,-2.422
899,-2.422
900,-2.422
901,-2.422
902,-2.422
903,-2.422
904,-2.423
905,-2.423
906,-2.423
907,-2.423
908,-2.423
909,-2.423
910,-2.423
911,-2.423
912,-2.423
913,-2.423
914,-2.423
915,-2.423
916,-2.423
917,-2.423
918,-2.423
919,-2.423
920,-2.423
921,-2.423
922,-2.423
923,-2.423
924,-2.423
925,-2.423
926,-2.423
927,-2.423
928,-2.423
929,-2.423
930,-2.423
931,-2.423
932,-2.423
933,-2.423
934,-2.423
935,-2.423
936,-2.423
937,-2.423
938,-2.423
939,-2.424
940,-2.424
941,-2.424
942,-2.424
943,-2.424
944,-2.424
945,-2.424
946,-2.424
947,-2.424
948,-2.424
949,-2.424
950,-2.424
951,-2.424
952,-2.424
953,-2.424
954,-2.424
955,-2.424
956,-2.424
957,-2.424
958,-2.424
959,-2.424
960,-2.424
961,-2.424
962,-2.424
963,-2.424
964,-2.424
965,-2.424
966,-2.424
967,-2.424
968,-2.424
969,-2.424
970,-2.424
971,-2.424
972,-2.424
973,-2.424
974,-2.424
975,-2.425
976,-2.425
977,-2.425
978,-2.425
979,-2.425
980,-2.425
981,-2.425
982,-2.425
983,-2.425
984,-2.425
985,-2.425
986,-2.425
987,-2.425
988,-2.425
989,-2.425
990,-2.425
991,-2.425
992,-2.425
993,-2.425
994,-2.425
995,-2.425
996,-2.425
997,-2.425
998,-2.425
999,-2.425
1000,-2.425
1001,-2.425
1002,-2.425
1003,-2.425
1004,-2.425
1005,-2.425
1006,-2.425
1007,-2.425
1008,-2.425
1009,-2.425
1010,-2.425
1011,-2.426
1012,-2.426
1013,-2.426
1014,-2.426
1015,-2.426
1016,-2.426
1017,-2.426
1018,-2.426
1019,-2.426
1020,-2.426
1021,-2.426
1022,-2.426
1023,-2.426
1024,-2.426
1025,-2.426
1026,-2.426
1027,-2.426
1028,-2.426
1029,-2.426
1030,-2.426
1031,-2.426
1032,-2.426
1033,-2.426
1034,-2.426
1035,-2.426
1036,-2.426
1037,-2.426
1038,-2.426
1039,-2.426
1040,-2.426
1041,-2.426
1042,-2.426
1043,-2.426
1044,-2.426
1045,-2.426
1046,-2.426
1047,-2.426
1048,-2.426
1049,-2.426
1050,-2.426
1051,-2.426
1052,-2.426
1053,-2.427
1054,-2.427
1055,-2.427
1056,-2.427
1057,-2.427
1058,-2.427
1059,-2.427
1060,-2.427
1061,-2.427
1062,-2.427
1063,-2.427
1064,-2.427
1065,-2.427
1066,-2.427
1067,-2.427
1068,-2.427
1069,-2.427
1070,-2.427
1071,-2.427
1072,-2.427
1073,-2.427
1074,-2.427
1075,-2.427
1076,-2.427
1077,-2.427
1078,-2.427
1079,-2.427
1080,-2.427
1081,-2.427
1082,-2.427
1083,-2.427
1084,-2.427
1085,-2.427
1086,-2.427
1087,-2.427
1088,-2.427
1089,-2.427
1090,-2.427
1091,-2.427
1092,-2.427
1093,-2.427
1094,-2.427
1095,-2.427
1096,-2.427
1097,-2.427
1098,-2.427
1099,-2.427
1100,-2.428
1101,-2.428
1102,-2.428
1103,-2.428
1104,-2.428
1105,-2.428
1106,-2.428
1107,-2.428
1108,-2.428
1109,-2.428
1110,-2.428
1111,-2.428
1112,-2.428
1113,-2.428
1114,-2.428
1115,-2.428
1116,-2.428
1117,-2.428
1118,-2.428
1119,-2.428
1120,-2.428
1121,-2.428
1122,-2.428
1123,-2.428
1124,-2.428
1125,-2.428
1126,-2.428
1127,-2.428
1128,-2.428
1129,-2.428
1130,-2.428
1131,-2.428
1132,-2.428
1133,-2.428
1134,-2.428
1135,-2.428
1136,-2.428
1137,-2.428
1138,-2.428
1139,-2.428
1140,-2.428
1141,-2.428
1142,-2.428
1143,-2.428
1144,-2.428
1145,-2.428
1146,-2.428
1147,-2.428
1148,-2.429
1149,-2.429
1150,-2.429
1151,-2.429
1152,-2.429
1153,-2.429
1154,-2.429
1155,-2.429
1156,-2.429
1157,-2.429
1158,-2.429
1159,-2.429
1160,-2.429
1161,-2.429
1162,-2.429
1163,-2.429
1164,-2.429
1165,-2.429
1166,-2.429
1167,-2.429
1168,-2.429
1169,-2.429
1170,-2.429
1171,-2.429
1172,-2.429
1173,-2.429
1174,-2.429
1175,-2.429
1176,-2.429
1177,-2.429
1178,-2.429
1179,-2.429
1180,-2.429
1181,-2.429
1182,-2.429
1183,-2.429
1184,-2.429
1185,-2.429
1186,-2.429
1187,-2.429
1188,-2.429
1189,-2.429
1190,-2.429
1191,-2.429
1192,-2.429
1193,-2.429
1194,-2.429
1195,-2.429
1196,-2.429
1197,-2.429
1198,-2.429
1199,-2.429
1200,-2.430
1201,-2.430
1202,-2.430
1203,-2.430
1204,-2.430
1205,-2.430
1206,-2.430
1207,-2.430
1208,-2.430
1209,-2.430
1210,-2.430
1211,-2.430
1212,-2.430
1213,-2.430
1214,-2.430
1215,-2.430
1216,-2.430
1217,-2.430
1218,-2.430
1219,-2.430
1220,-2.430
1221,-2.430
1222,-2.430
1223,-2.430
1224,-2.430
1225,-2.430
1226,-2.430
1227,-2.430
1228,-2.430
1229,-2.430
1230,-2.430
1231,-2.430
1232,-2.430
1233,-2.430
1234,-2.430
1235,-2.430
1236,-2.430
1237,-2.430
1238,-2.430
1239,-2.430
1240,-2.430
1241,-2.430
1242,-2.430
1243,-2.430
1244,-2.430
1245,-2.430
1246,-2.430
1247,-2.430
1248,-2.430
1249,-2.431
1250,-2.431
1251,-2.431
1252,-2.431
1253,-2.431
1254,-2.431
1255,-2.431
1256,-2.431
1257,-2.431
1258,-2.431
1259,-2.431
1260,-2.431
1261,-2.431
1262,-2.431
1263,-2.431
1264,-2.431
1265,-2.431
1266,-2.431
1267,-2.431
1268,-2.431
1269,-2.431
1270,-2.431
1271,-2.431
1272,-2.431
1273,-2.431
1274,-2.431
1275,-2.431
1276,-2.431
1277,-2.431
1278,-2.431
1279,-2.431
1280,-2.431
1281,-2.431
1282,-2.431
1283,-2.431
1284,-2.431
1285,-2.431
1286,-2.431
1287,-2.431
1288,-2.431
1289,-2.431
1290,-2.431
1291,-2.431
1292,-2.431
1293,-2.431
1294,-2.431
1295,-2.431
1296,-2.431
1297,-2.431
1298,-2.431
1299,-2.431
1300,-2.431
1301,-2.431
1302,-2.431
1303,-2.432
1304,-2.432
1305,-2.432
1306,-2.432
1307,-2.432
1308,-2.432
1309,-2.432
1310,-2.432
1311,-2.432
1312,-2.432
1313,-2.432
1314,-2.432
1315,-2.432
1316,-2.432
1317,-2.432
1318,-2.432
1319,-2.432
1320,-2.432
1321,-2.432
1322,-2.432
1323,-2.432
1324,-2.432
1325,-2.432
1326,-2.432
1327,-2.432
1328,-2.432
1329,-2.432
1330,-2.432
1331,-2.432
1332,-2.432
1333,-2.432
1334,-2.432
1335,-2.432
1336,-2.432
1337,-2.432
1338,-2.432
1339,-2.432
1340,-2.432
1341,-2.432
1342,-2.432
1343,-2.432
1344,-2.432
1345,-2.432
1346,-2.432
1347,-2.432
1348,-2.432
1349,-2.432
1350,-2.432
1351,-2.432
1352,-2.432
1353,-2.432
1354,-2.432
1355,-2.432
1356,-2.432
1357,-2.432
1358,-2.432
1359,-2.432
1360,-2.432
1361,-2.433
1362,-2.433
1363,-2.433
1364,-2.433
1365,-2.433
1366,-2.433
1367,-2.433
1368,-2.433
1369,-2.433
1370,-2.433
1371,-2.433
1372,-2.433
1373,-2.433
1374,-2.433
1375,-2.433
1376,-2.433
1377,-2.433
1378,-2.433
1379,-2.433
1380,-2.433
1381,-2.433
1382,-2.433
1383,-2.433
1384,-2.433
1385,-2.433
1386,-2.433
1387,-2.433
1388,-2.433
1389,-2.433
1390,-2.433
1391,-2.433
1392,-2.433
1393,-2.433
1394,-2.433
1395,-2.433
1396,-2.433
1397,-2.433
1398,-2.433
1399,-2.433
1400,-2.433
1401,-2.433
1402,-2.433
1403,-2.433
1404,-2.433
1405,-2.433
1406,-2.433
1407,-2.433
1408,-2.433
1409,-2.433
1410,-2.433
1411,-2.433
1412,-2.433
1413,-2.433
1414,-2.433
1415,-2.433
1416,-2.433
1417,-2.433
1418,-2.433
1419,-2.433
1420,-2.433
1421,-2.433
1422,-2.433
1423,-2.433
1424,-2.433
1425,-2.434
1426,-2.434
1427,-2.434
1428,-2.434
1429,-2.434
1430,-2.434
1431,-2.434
1432,-2.434
1433,-2.434
1434,-2.434
1435,-2.434
1436,-2.434
1437,-2.434
1438,-2.434
1439,-2.434
1440,-2.434
1441,-2.434
1442,-2.434
1443,-2.434
1444,-2.434
1445,-2.434
1446,-2.434
1447,-2.434
1448,-2.434
1449,-2.434
1450,-2.434
1451,-2.434
1452,-2.434
1453,-2.434
1454,-2.434
1455,-2.434
1456,-2.434
1457,-2.434
1458,-2.434
1459,-2.434
1460,-2.434
1461,-2.434
1462,-2.434
1463,-2.434
1464,-2.434
1465,-2.434
1466,-2.434
1467,-2.434
1468,-2.434
1469,-2.434
1470,-2.434
1471,-2.434
1472,-2.434
1473,-2.434
1474,-2.434
1475,-2.434
1476,-2.434
1477,-2.434
1478,-2.434
1479,-2.434
1480,-2.434
1481,-2.434
1482,-2.434
1483,-2.434
1484,-2.434
1485,-2.434
1486,-2.434
1487,-2.434
1488,-2.434
1489,-2.434
1490,-2.434
1491,-2.435
1492,-2.435
1493,-2.435
1494,-2.435
1495,-2.435
1496,-2.435
1497,-2.435
1498,-2.435
1499,-2.435
1500,-2.435
1501,-2.435
1502,-2.435
1503,-2.435
1504,-2.435
1505,-2.435
1506,-2.435
1507,-2.435
1508,-2.435
1509,-2.435
1510,-2.435
1511,-2.435
1512,-2.435
1513,-2.435
1514,-2.435
1515,-2.435
1516,-2.435
1517,-2.435
1518,-2.435
1519,-2.435
1520,-2.435
1521,-2.435
1522,-2.435
1523,-2.435
1524,-2.435
1525,-2.435
1526,-2.435
1527,-2.435
1528,-2.435
1529,-2.435
1530,-2.435
1531,-2.435
1532,-2.435
1533,-2.435
1534,-2.435
1535,-2.435
1536,-2.435
1537,-2.435
1538,-2.435
1539,-2.435
1540,-2.435
1541,-2.435
1542,-2.435
1543,-2.435
1544,-2.435
1545,-2.435
1546,-2.435
1547,-2.435
1548,-2.435
1549,-2.435
1550,-2.435
1551,-2.435
1552,-2.435
1553,-2.435
1554,-2.435
1555,-2.435
1556,-2.435
1557,-2.435
1558,-2.435
1559,-2.435
1560,-2.435
1561,-2.435
1562,-2.435
1563,-2.435
1564,-2.435
1565,-2.435
1566,-2.435
1567,-2.436
1568,-2.436
1569,-2.436
1570,-2.436
1571,-2.436
1572,-2.436
1573,-2.436
1574,-2.436
1575,-2.436
1576,-2.436
1577,-2.436
1578,-2.436
1579,-2.436
1580,-2.436
1581,-2.436
1582,-2.436
1583,-2.436
1584,-2.436
1585,-2.436
1586,-2.436
1587,-2.436
1588,-2.436
1589,-2.436
1590,-2.436
1591,-2.436
1592,-2.436
1593,-2.436
1594,-2.436
1595,-2.436
1596,-2.436
1597,-2.436
1598,-2.436
1599,-2.436
1600,-2.436
1601,-2.436
1602,-2.436
1603,-2.436
1604,-2.436
1605,-2.436
1606,-2.436
1607,-2.436
1608,-2.436
1609,-2.436
1610,-2.436
1611,-2.436
1612,-2.436
1613,-2.436
1614,-2.436
1615,-2.436
1616,-2.436
1617,-2.436
1618,-2.436
1619,-2.436
1620,-2.436
1621,-2.436
1622,-2.436
1623,-2.436
1624,-2.436
1625,-2.436
1626,-2.436
1627,-2.436
1628,-2.436
1629,-2.436
1630,-2.436
1631,-2.436
1632,-2.436
1633,-2.436
1634,-2.436
1635,-2.436
1636,-2.436
1637,-2.436
1638,-2.436
1639,-2.436
1640,-2.436
1641,-2.436
1642,-2.436
1643,-2.436
1644,-2.436
1645,-2.437
1646,-2.437
1647,-2.437
1648,-2.437
1649,-2.437
1650,-2.437
1651,-2.437
1652,-2.437
1653,-2.437
1654,-2.437
1655,-2.437
1656,-2.437
1657,-2.437
1658,-2.437
1659,-2.437
1660,-2.437
1661,-2.437
1662,-2.437
1663,-2.437
1664,-2.437
1665,-2.437
1666,-2.437
1667,-2.437
1668,-2.437
1669,-2.437
1670,-2.437
1671,-2.437
1672,-2.437
1673,-2.437
1674,-2.437
1675,-2.437
1676,-2.437
1677,-2.437
1678,-2.437
1679,-2.437
1680,-2.437
1681,-2.437
1682,-2.437
1683,-2.437
1684,-2.437
1685,-2.437
1686,-2.437
1687,-2.437
1688,-2.437
1689,-2.437
1690,-2.437
1691,-2.437
1692,-2.437
1693,-2.437
1694,-2.437
1695,-2.437
1696,-2.437
1697,-2.437
1698,-2.437
1699,-2.437
1700,-2.437
1701,-2.437
1702,-2.437
1703,-2.437
1704,-2.437
1705,-2.437
1706,-2.437
1707,-2.437
1708,-2.437
1709,-2.437
1710,-2.437
1711,-2.437
1712,-2.437
1713,-2.437
1714,-2.437
1715,-2.437
1716,-2.437
1717,-2.437
1718,-2.437
1719,-2.437
1720,-2.437
1721,-2.437
1722,-2.437
1723,-2.437
1724,-2.437
1725,-2.437
1726,-2.437
1727,-2.437
1728,-2.437
1729,-2.438
1730,-2.438
1731,-2.438
1732,-2.438
1733,-2.438
1734,-2.438
1735,-2.438
1736,-2.438
1737,-2.438
1738,-2.438
1739,-2.438
1740,-2.438
1741,-2.438
1742,-2.438
1743,-2.438
1744,-2.438
1745,-2.438
1746,-2.438
1747,-2.438
1748,-2.438
1749,-2.438
1750,-2.438
1751,-2.438
1752,-2.438
1753,-2.438
1754,-2.438
1755,-2.438
1756,-2.438
1757,-2.438
1758,-2.438
1759,-2.438
1760,-2.438
1761,-2.438
1762,-2.438
1763,-2.438
1764,-2.438
1765,-2.438
1766,-2.438
1767,-2.438
1768,-2.438
1769,-2.438
1770,-2.438
1771,-2.438
1772,-2.438
1773,-2.438
1774,-2.438
1775,-2.438
1776,-2.438
1777,-2.438
1778,-2.438
1779,-2.438
1780,-2.438
1781,-2.438
1782,-2.438
1783,-2.438
1784,-2.438
1785,-2.438
1786,-2.438
1787,-2.438
1788,-2.438
1789,-2.438
1790,-2.438
1791,-2.438
1792,-2.438
1793,-2.438
1794,-2.438
1795,-2.438
1796,-2.438
1797,-2.438
1798,-2.438
1799,-2.438
1800,-2.438
1801,-2.438
1802,-2.438
1803,-2.438
1804,-2.438
1805,-2.438
1806,-2.438
1807,-2.438
1808,-2.438
1809,-2.438
1810,-2.438
1811,-2.439
1812,-2.439
1813,-2.439
1814,-2.439
1815,-2.439
1816,-2.439
1817,-2.439
1818,-2.439
1819,-2.439
1820,-2.439
1821,-2.439
1822,-2.439
1823,-2.439
1824,-2.439
1825,-2.439
1826,-2.439
1827,-2.439
1828,-2.439
1829,-2.439
1830,-2.439
1831,-2.439
1832,-2.439
1833,-2.439
1834,-2.439
1835,-2.439
1836,-2.439
1837,-2.439
1838,-2.439
1839,-2.439
1840,-2.439
1841,-2.439
1842,-2.439
1843,-2.439
1844,-2.439
1845,-2.439
1846,-2.439
1847,-2.439
1848,-2.439
1849,-2.439
1850,-2.439
1851,-2.439
1852,-2.439
1853,-2.439
1854,-2.439
1855,-2.439
1856,-2.439
1857,-2.439
1858,-2.439
1859,-2.439
1860,-2.439
1861,-2.439
1862,-2.439
1863,-2.439
1864,-2.439
1865,-2.439
1866,-2.439
1867,-2.439
1868,-2.439
1869,-2.439
1870,-2.439
1871,-2.439
