# time [s],deformation [mm]
1,-0.036
2,-0.036
3,-0.036
4,-0.036
5,-0.036
6,-0.036
7,-0.036
8,-0.036
9,-0.036
10,-0.036
11,-0.036
12,-0.036
13,-0.037
14,-0.037
15,-0.037
16,-0.250
17,-0.295
18,-0.310
19,-0.322
20,-0.330
21,-0.338
22,-0.344
23,-0.349
24,-0.353
25,-0.357
26,-0.360
27,-0.364
28,-0.367
29,-0.370
30,-0.373
31,-0.376
32,-0.379
33,-0.382
34,-0.385
35,-0.387
36,-0.389
37,-0.391
38,-0.394
39,-0.396
40,-0.399
41,-0.401
42,-0.403
43,-0.405
44,-0.406
45,-0.408
46,-0.410
47,-0.412
48,-0.413
49,-0.415
50,-0.417
51,-0.418
52,-0.420
53,-0.421
54,-0.422
55,-0.424
56,-0.425
57,-0.427
58,-0.430
59,-0.431
60,-0.433
61,-0.434
62,-0.436
63,-0.437
64,-0.439
65,-0.440
66,-0.442
67,-0.443
68,-0.444
69,-0.446
70,-0.447
71,-0.449
72,-0.450
73,-0.451
74,-0.452
75,-0.453
76,-0.455
77,-0.456
78,-0.457
79,-0.459
80,-0.460
81,-0.461
82,-0.462
83,-0.463
84,-0.464
85,-0.466
86,-0.467
87,-0.468
88,-0.469
89,-0.470
90,-0.471
91,-0.472
92,-0.473
93,-0.474
94,-0.475
95,-0.476
96,-0.477
97,-0.478
98,-0.479
99,-0.481
100,-0.481
101,-0.482
102,-0.483
103,-0.484
104,-0.485
105,-0.486
106,-0.487
107,-0.488
108,-0.489
109,-0.490
110,-0.491
111,-0.492
112,-0.493
113,-0.493
114,-0.494
115,-0.495
116,-0.496
117,-0.497
118,-0.498
119,-0.499
120,-0.500
121,-0.501
122,-0.501
123,-0.502
124,-0.503
125,-0.504
126,-0.505
127,-0.506
128,-0.507
129,-0.508
130,-0.509
131,-0.509
132,-0.510
133,-0.511
134,-0.512
135,-0.513
136,-0.513
137,-0.514
138,-0.515
139,-0.516
140,-0.516
141,-0.517
142,-0.518
143,-0.519
144,-0.519
145,-0.520
146,-0.521
147,-0.522
148,-0.522
149,-0.523
150,-0.524
151,-0.525
152,-0.525
153,-0.526
154,-0.527
155,-0.527
156,-0.528
157,-0.529
158,-0.530
159,-0.530
160,-0.531
161,-0.532
162,-0.533
163,-0.533
164,-0.534
165,-0.535
166,-0.536
167,-0.536
168,-0.537
169,-0.538
170,-0.538
171,-0.539
172,-0.540
173,-0.540
174,-0.541
175,-0.542
176,-0.542
177,-0.543
178,-0.544
179,-0.544
180,-0.545
181,-0.546
182,-0.546
183,-0.547
184,-0.548
185,-0.548
186,-0.549
187,-0.549
188,-0.550
189,-0.550
190,-0.551
191,-0.552
192,-0.553
193,-0.553
194,-0.554
195,-0.554
196,-0.555
197,-0.555
198,-0.556
199,-0.557
200,-0.557
201,-0.558
202,-0.559
203,-0.559
204,-0.560
205,-0.560
206,-0.561
207,-0.562
208,-0.562
209,-0.563
210,-0.563
211,-0.564
212,-0.564
213,-0.565
214,-0.566
215,-0.566
216,-0.567
217,-0.567
218,-0.568
219,-0.569
220,-0.569
221,-0.570
222,-0.570
223,-0.571
224,-0.572
225,-0.572
226,-0.573
227,-0.573
228,-0.574
229,-0.574
230,-0.575
231,-0.575
232,-0.576
233,-0.577
234,-0.577
235,-0.577
236,-0.578
237,-0.579
238,-0.579
239,-0.580
240,-0.580
241,-0.581
242,-0.581
243,-0.582
244,-0.582
245,-0.583
246,-0.583
247,-0.584
248,-0.584
249,-0.585
250,-0.585
251,-0.586
252,-0.586
253,-0.587
254,-0.587
255,-0.588
256,-0.588
257,-0.589
258,-0.589
259,-0.590
260,-0.590
261,-0.591
262,-0.592
263,-0.592
264,-0.592
265,-0.593
266,-0.594
267,-0.594
268,-0.594
269,-0.595
270,-0.595
271,-0.596
272,-0.596
273,-0.597
274,-0.597
275,-0.598
276,-0.598
277,-0.599
278,-0.600
279,-0.600
280,-0.601
281,-0.601
282,-0.602
283,-0.602
284,-0.603
285,-0.603
286,-0.604
287,-0.604
288,-0.604
289,-0.605
290,-0.605
291,-0.606
292,-0.606
293,-0.607
294,-0.607
295,-0.608
296,-0.608
297,-0.609
298,-0.609
299,-0.610
300,-0.610
301,-0.611
302,-0.611
303,-0.611
304,-0.612
305,-0.612
306,-0.613
307,-0.613
308,-0.614
309,-0.614
310,-0.614
311,-0.615
312,-0.615
313,-0.616
314,-0.616
315,-0.617
316,-0.617
317,-0.618
318,-0.618
319,-0.619
320,-0.619
321,-0.619
322,-0.620
323,-0.620
324,-0.621
325,-0.621
326,-0.621
327,-0.622
328,-0.622
329,-0.623
330,-0.623
331,-0.624
332,-0.624
333,-0.625
334,-0.625
335,-0.626
336,-0.626
337,-0.626
338,-0.627
339,-0.627
340,-0.628
341,-0.628
342,-0.628
343,-0.629
344,-0.629
345,-0.630
346,-0.630
347,-0.631
348,-0.631
349,-0.632
350,-0.632
351,-0.632
352,-0.633
353,-0.633
354,-0.634
355,-0.634
356,-0.634
357,-0.635
358,-0.635
359,-0.636
360,-0.636
361,-0.637
362,-0.637
363,-0.637
364,-0.638
365,-0.638
366,-0.638
367,-0.639
368,-0.639
369,-0.640
370,-0.640
371,-0.640
372,-0.641
373,-0.641
374,-0.642
375,-0.642
376,-0.642
377,-0.643
378,-0.643
379,-0.643
380,-0.644
381,-0.644
382,-0.644
383,-0.645
384,-0.645
385,-0.645
386,-0.646
387,-0.646
388,-0.647
389,-0.647
390,-0.647
391,-0.648
392,-0.648
393,-0.649
394,-0.649
395,-0.649
396,-0.650
397,-0.650
398,-0.650
399,-0.651
400,-0.651
401,-0.651
402,-0.652
403,-0.652
404,-0.653
405,-0.653
406,-0.653
407,-0.653
408,-0.654
409,-0.654
410,-0.655
411,-0.655
412,-0.655
413,-0.656
414,-0.656
415,-0.657
416,-0.657
417,-0.657
418,-0.658
419,-0.658
420,-0.658
421,-0.659
422,-0.659
423,-0.659
424,-0.660
425,-0.660
426,-0.660
427,-0.661
428,-0.661
429,-0.661
430,-0.662
431,-0.662
432,-0.662
433,-0.663
434,-0.663
435,-0.664
436,-0.664
437,-0.664
438,-0.665
439,-0.665
440,-0.665
441,-0.666
442,-0.666
443,-0.666
444,-0.667
445,-0.667
446,-0.667
447,-0.668
448,-0.668
449,-0.668
450,-0.669
451,-0.669
452,-0.669
453,-0.669
454,-0.670
455,-0.670
456,-0.670
457,-0.671
458,-0.671
459,-0.671
460,-0.672
461,-0.672
462,-0.672
463,-0.673
464,-0.673
465,-0.673
466,-0.674
467,-0.674
468,-0.674
469,-0.675
470,-0.675
471,-0.675
472,-0.675
473,-0.676
474,-0.676
475,-0.676
476,-0.677
477,-0.677
478,-0.677
479,-0.677
480,-0.678
481,-0.678
482,-0.678
483,-0.679
484,-0.679
485,-0.679
486,-0.679
487,-0.680
488,-0.680
489,-0.680
490,-0.681
491,-0.681
492,-0.681
493,-0.682
494,-0.682
495,-0.682
496,-0.682
497,-0.683
498,-0.683
499,-0.683
500,-0.683
501,-0.684
502,-0.684
503,-0.684
504,-0.685
505,-0.685
506,-0.685
507,-0.685
508,-0.686
509,-0.686
510,-0.686
511,-0.686
512,-0.687
