1985,    -0.833,   MM,04
1986,    -1.281,   MM,01
1987,    -1.808,   MM,02
1988,    -2.489,   MM,03
1989,    -1.809,   MM,02
1990,    -0.837,   MM,04
1991,    -1.282,   MM,01
1992,    -2.492,   MM,03
1993,    -2.494,   MM,03
1994,    -1.283,   MM,01
1995,    -1.810,   MM,02
1996,    -0.840,   MM,04
1997,    -0.842,   MM,04
1998,    -1.284,   MM,01
1999,    -1.811,   MM,02
2000,    -2.497,   MM,03
2001,    -1.812,   MM,02
2002,    -0.845,   MM,04
2003,    -1.285,   MM,01
2004,    -2.500,   MM,03
2005,    -2.502,   MM,03
2006,    -1.286,   MM,01
2007,    -1.813,   MM,02
2008,    -0.847,   MM,04
2009,    -0.849,   MM,04
2010,    -1.287,   MM,01
2011,    -1.814,   MM,02
2012,    -2.505,   MM,03
2013,    -1.815,   MM,02
2014,    -0.852,   MM,04
2015,    -1.288,   MM,01
2016,    -2.507,   MM,03
2017,    -2.510,   MM,03
2018,    -1.288,   MM,01
2019,    -1.816,   MM,02
2020,    -0.854,   MM,04
2021,    -0.856,   MM,04
2022,    -1.289,   MM,01
2023,    -1.817,   MM,02
2024,    -2.512,   MM,03
2025,    -1.818,   MM,02
2026,    -0.858,   MM,04
2027,    -1.290,   MM,01
2028,    -2.515,   MM,03
2029,    -2.518,   MM,03
2030,    -1.291,   MM,01
2031,    -1.819,   MM,02
2032,    -0.859,   MM,04
2033,    -0.861,   MM,04
2034,    -1.292,   MM,01
2035,    -1.819,   MM,02
2036,    -2.520,   MM,03
2037,    -1.820,   MM,02
2038,    -0.863,   MM,04
2039,    -1.293,   MM,01
2040,    -2.522,   MM,03
2041,    -2.525,   MM,03
2042,    -1.294,   MM,01
2043,    -1.821,   MM,02
2044,    -0.864,   MM,04
2045,    -0.865,   MM,04
2046,    -1.294,   MM,01
2047,    -1.822,   MM,02
2048,    -2.527,   MM,03
2049,    -1.823,   MM,02
2050,    -0.867,   MM,04
2051,    -1.295,   MM,01
2052,    -2.529,   MM,03
2053,    -2.532,   MM,03
2054,    -1.296,   MM,01
2055,    -1.824,   MM,02
2056,    -0.868,   MM,04
2057,    -0.869,   MM,04
2058,    -1.297,   MM,01
2059,    -1.824,   MM,02
2060,    -2.534,   MM,03
2061,    -1.825,   MM,02
2062,    -0.871,   MM,04
2063,    -1.298,   MM,01
2064,    -2.536,   MM,03
2065,    -2.539,   MM,03
2066,    -1.298,   MM,01
2067,    -1.826,   MM,02
2068,    -0.872,   MM,04
2069,    -0.873,   MM,04
2070,    -1.299,   MM,01
2071,    -1.827,   MM,02
2072,    -2.541,   MM,03
2073,    -1.827,   MM,02
2074,    -0.874,   MM,04
2075,    -1.300,   MM,01
2076,    -2.544,   MM,03
2077,    -2.546,   MM,03
2078,    -1.301,   MM,01
2079,    -1.828,   MM,02
2080,    -0.875,   MM,04
2081,    -0.876,   MM,04
2082,    -1.302,   MM,01
2083,    -1.829,   MM,02
2084,    -2.548,   MM,03
2085,    -1.829,   MM,02
2086,    -0.877,   MM,04
2087,    -1.303,   MM,01
2088,    -2.551,   MM,03
